"kelime","anlam"
"güya","sanki"
"taarruz","saldırı"
"ikaz","uyarma"
"nevi","çeşit, tür"
"umumî","genel"
"muhafaza","koruma, saklama"
"kat'î","kesin"
"iaşe","beslenme, geçim"
"tahsisat","tahsis edilen para, ödenek; bir kimse için ayrılmış para"
"tayinat","maaştan başka verilen yiyecek ve saire"
"merhum","rahmete kavuşmuş, vefat etmiş"
"berzah","öldükten sonra ruhların gittiği, dünya ile âhiret arasındaki âlem; kabir âlemi"
"mesrurâne","mutlu olarak"
"medrese-i Yusufiye","Hz. Yusuf’un (a.s.) hapiste kalmasına benzetilerek, iman ve Kur’ân hizmetinden dolayı tutuklananların hapsedildiği yer mânâsında hapishane"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"Firdevsî","Cennete ait, Cennetten gelen"
"hizb","bir bütünü oluşturan parçalar"
"kıt’a","cüz, parça"
"nüsha","kopya"
"münasip","uygun"
"fıkra","bir konu hakkında yazılan yazı, makâle"
"âhir","son"
"Âyetü'l-Kürsî","Allah’ın varlığından ve bir kısım mühim sıfatlarından bahseden Bakara Sûresinin 255. âyeti"
"tetimme","ek, tamamlayıcı not"
"nükte-i i'câziye","mu’cizelikle ilgili ince mânâ"
"ihtar","hatırlatma, uyarı"
"ehemmiyetli","önemli"
"haşiye","dipnot, açıklayıcı not"
"lâhika","ek, ilâve; mektup"
"İ'câz-ı Kur'ân Risalesi","Kur’ân’ın mu’cizelik yönlerinin anlatıldığı Yirmi Beşinci Söz"
"zeyil","ilâve, ek"
"el-Felâk","Kur’ân-ı Kerimin 113. sûresi olan Felâk Sûresi"
"nükte","ince ve derin anlamlı söz"
"kat'î","kesin bir şekilde"
"kanaat getirme","razı olma, inanma"
"inayet","Allah’ın lütuf, ikram ve yardımı"
"ihtiyar","irade, dileme"
"iktidar","güç, idare gücü"
"hariç","dış"
"dest-i gaybî","görünmeyen el"
"istihdam edilme","çalıştırılma"
"mazhar olma","erişme, nail olma"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru"
"mübarek","bereketli, değerli"
"cihet","şekil, yön"
"beşaret","müjde"
"evvelâ","ilk olarak"
"sehiv","yanılma, şaşırma"
"hemze","harekeli elif"
"medde","uzatma işareti; elif’in, hemzenin uzun okunacağını gösteren işaret"
"mânidar","mânâlı, anlamlı"
"bâki kalan","geride kalan"
"tâğût","azma, sapma; ibadet edilen bâtıl şey, put"
"saniyen","ikinci olarak"
"Fihriste","özet, içindekiler; Risale-i Nur’un Sözler, Mektubat ve On Dördüncü Lem’aya kadar olan bölümün içindekileri; On Beşinci Lem’a"
"Âyet-i Hasbiye","“Allah bize yeter; O ne güzel vekildir” mânâsındaki “Hasbünallâhü ve ni’me’l-vekîl” âyet-i kerimesi; Âl-i İmrân Sûresinin 173. âyeti"
"İhtiyar Lem’ası","Yirmi Altıncı Lem’a"
"hakikaten","gerçekten"
"münasip","uygun"
"rica","ümit"
"salisen","üçüncü olarak"
"nükte","ince ve derin mânâ"
"âhir","son"
"hakikat","asıl, gerçek, doğru"
"rabian","dördüncü olarak"
"merhum","rahmete kavuşmuş, vefat etmiş"
"tashih","düzeltme"
"mübarek","bereketli, değerli"
"Firdevsî","Cennetten gelmiş gibi"
"Yusufî","Hz. Yusuf’un özelliklerini taşıyan"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"misil","kat, derece"
"ziyade","çok, fazla"
"Meyve Risalesi","On Birinci Şuâ"
"muannid","inatçı, inanmamakta direnen"
"bedbaht","kötü bahtlı, tahlihsiz; alçak"
"ayn-ı inayet","lütuf ve ihsanın ta kendisi"
"mahz-ı rahmet","rahmetin ta kendisi"
"umum","bütün, genel"
"selâmet","esenlik"
"istida","resmî bir makama yazılan dilekçe"
"makamat","makamlar"
"me'haz","kaynak"
"sükût","sessiz kalma, susma"
"mazlum","zulme uğramış"
"şekvâ","şikâyet"
"suret","biçim, görünüş"
"men","yasaklama"
"cihet","yön"
"hürriyet-i vicdan","vicdan hürriyeti; kişinin, başkasına zarar vermemek şartıyla, inancını özgürce yaşayabilmesi"
"hürriyet-i fikr-i ilmiye","fikir özgürlüğünü anlatan ilim"
"temin eden","sağlayan"
"himaye etme","koruma"
"garazkâr","kötü niyet sahibi, art niyetli"
"evham","kuruntular, şüpheler"
"hürriyet-i kalem","yazı yazma hürriyeti"
"müdafaat","savunmalar"
"muhabere","haberleşme"
"tenbihat","tembihler, ikazlar"
"muarız","karşı gelen, muhalif"
"Mahkeme-i Temyiz","yargıtay mahkemesi; yanlışı doğrudan ayıran mahkeme"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"tasdik etme","onaylama"
"ehl-i vukuf","bilirkişi heyeti"
"tahsin etme","beğenme, güzelliğini ilân etme"
"münasebet","bağlantı, ilgi"
"mahrem","gizli olan, herkese söylenmeyen"
"tahammül","dayanma, katlanma"
"hükûmet-i cumhuriye","Cumhuriyet hükûmeti"
"erkân","reisler, ileri gelenler"
"Kur’ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur’ân"
"sırr-ı hakikat","gerçeğin sırrı, iç yüzü"
"i'câz","mu’cize oluş, bir benzerini yapmakta başkalarını aciz bırakma"
"tılsım","sır, gizli gerçek"
"bilfiil","fiilen, gerçekte"
"semere","meyve, netice"
"gaye-i hareket","yapılan hareketin gaye ve maksadı"
"idam-ı ebedî","sonsuz yok oluş"
"iman-ı tahkikî","sağlam, sarsılmaz bir iman"
"biçare","çaresiz"
"mübarek","bereketli, değerli"
"nevi","çeşit"
"muhafaza etmek","korumak"
"ehl-i vukuf","bilirkişi"
"heyet","topluluk"
"vazife-i kudsiye","kutsal vazife"
"kasdî","bilerek, isteyerek"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu, güvenlik"
"cihet","yön"
"cerh edilme","çürütülme"
"hüccet","güçlü delil"
"münasebettar","alâkalı, ilgili"
"tasdik","doğrulama, onay"
"müracaat","başvurma"
"erkân","reisler, ileri gelenler"
"müstesna","dışında"
"hâdisât","hâdiseler, olaylar"
"biçare","çaresiz"
"mazlum","zulme uğramış"
"ehl-i siyaset","siyasetle uğraşanlar, politikacılar, idareciler"
"ihlâl etmek","bozmak, karıştırmak"
"meyil","arzu, istek; yönelme"
"zerre miktar","çok az miktar"
"hulûl etme","girme, sızma"
"elîm","acı ve sıkıntı veren"
"cüz'î","küçük, ferdî"
"hâdise","olay"
"tecrid-i mutlak","tam bir yalnızlık"
"muhabere","haberleşme"
"ziynet","süs"
"suret","şekil, biçim"
"tezyin etme","süsleme"
"maatteessüf","ne yazık ki"
"muarız","karşı gelen, muhalif"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"tarikatçılık","tarikat dersi verme"
"dâvâ","iddia"
"tarikat","İlâhî hakikatlere ulaşmak için, şeyhin gözetiminde takip edilen yol"
"şeyh","tarikat dersi veren mânevî lider, mürşid"
"hane","ev"
"tekke","tarikatte olanların barındıkları, ibadet ettikleri yer"
"zabıta","polis"
"hakikat","asıl, gerçek, doğru"
"beyan","açıklama, anlatım"
"Telvihat Risalesi","Yirmi Dokuzuncu Mektup Dokuzuncu Kısım"
"ders-i hakikat","hakikat dersi"
"ders-i ilmî","ilmî ders"
"hürriyet-i vicdan","vicdan hürriyeti; kişinin, başkasına zarar vermemek şartıyla, inancını özgürce yaşayabilmesi"
"hükûmet-i cumhuriye","Cumhuriyet hükûmeti"
"ecdad","atalar"
"hakikat","asıl, gerçek, doğru"
"iman-ı tahkikî","sağlam, sarsılmaz bir iman"
"galibâne","galip bir tarzda"
"hâdim","hizmetçi"
"himaye etmek","korumak"
"ehemmiyet","değer, önem"
"vecih","şekil, tarz"
"düstur","kâide, kural"
"müsaade etme","izin verme"
"şekvâ","şikâyet"
"Heyet-i Vekile","vekiller heyeti; Bakanlar Kurulu"
"riyaset","başkanlık"
"cüz'î","küçük, ferdî"
"maruzat","bilgi veya dilak erz etme, arz edilen şeyler"
"hayat-ı siyasiye","siyaset hayatı"
"mahsus","has, özel"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu, güvenlik"
"beyan etme","açıklama, izah etme"
"emâre","alâmet, belirti"
"kat'î","kesin bir şekilde"
"kanaati gelme","razı olma, inanma"
"suikast","kötü niyet, kötü niyetle iş yapma, zarar verme"
"habbeyi kubbe yapmak","küçük meseleleri abartarak olduğundan büyük göstermek"
"hâdise","olay"
"sükûnet","durgunluk, rahatlık"
"ecnebî","yabancı"
"biçare","çaresiz"
"idam-ı ebedî","dirilmemek üzere sonsuza kadar yok oluş"
"şübehat-ı uhreviye","âhiretle ilgili şüpheler"
"şakirt","öğrenci, talebe"
"zahir","açık, görünen"
"garaz","kötü kasıt"
"evham","kuruntular, şüpheler"
"tetkik","inceleme, araştırma"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"telifat","yazılmış kitaplar, eserler"
"zarurî","zorunlu"
"serbestiyet","serbestlik"
"suret","biçim, görünüş"
"tahkir","aşağılama, hakaret etme"
"ihanet","haksız yere hakaret etme, aşağılama"
"kast","amaç, hedef"
"garaz","kötü kasıt"
"taharrî","araştırma, inceleme"
"Arabî","Arapça"
"levha","yazılı şey; tablo"
"evrak-ı muzırra","zararlı evraklar, yayınlar"
"âmirâne","emrederek"
"teşhir","sergileme"
"meclis","topluluk"
"ayn-ı hakikat","hakikatin, gerçeğin kendisi"
"şek","şüphe"
"hiddet","öfke"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunma durumu, güvenlik"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"hadsiz","sayısız, sınırsız"
"haysiyet","itibar, şeref"
"biçare","çaresiz"
"def'","uzaklaştırma"
"hâlet-i ruhiye","ruh hâli, psikolojik durum"
"ihsan eyleme","bağışlama, ikram etme, verme"
"tahkirat","hakaret etmeler, hor görmeler, küçük görmeler"
"tahammül","dayanma, katlanma"
"hususan","bilhassa, özellikle"
"mâsum","günahsız, suçsuz"
"muhterem","hürmete lâyık, saygıdeğer"
"istirahat","rahat etme"
"uhrevî","âhirete ait"
"saadet","mutluluk"
"emâre","alâmet, işaret, nişan, iz, ipucu, belirti"
"müdde-i umûmî","savcı"
"tayyare","uçak"
"nezaret","gözetim"
"hafiye","gizli çalışan, casus"
"tarassut","gözetleme"
"ahvâl","haller, durumlar"
"tecessüs etmek","casusluk yapmak, gizlice araştırmak"
"müsadere","toplama, el koyma"
"misil","kat, derece"
"evham","kuruntular, şüpheler"
"habbeyi kubbe yapmak","küçük meseleleri abartarak olduğundan büyük göstermek"
"vaziyet","durum, hâl"
"bilâkis","aksine, tersine"
"sedd-i Kur'ânî","Kur’ân’ın yıkılmaz seddi, kalesi"
"zemin","uygun ortam"
"ihzar","hazırlama"
"izzet-i ilmiye","ilmin izzeti; ilmin gerektirdiği vakar, ağırbaşlılık"
"muhafaza etmek","korumak"
"vazife-i hakiki","asıl, gerçek vazife"
"âhiret","öteki dünya; öldükten sonraki ebedî hayat"
"idam-ı ebedî","bütün sevdiklerinden sonsuza dek ayrılma; geri dönmemek üzere sonsuza kadar yok oluş"
"menfî","olumsuz"
"hâdise","olay"
"sebebiyet verme","neden olma"
"vilâyet","il"
"zabıta","polis"
"mâzuriyet","mazur olma, özürlülük"
"inziva","yalnız başına bir yere çekilip dünya işleriyle uğraşmama"
"binaen","dayanarak"
"tebdil-i kıyafet","kıyafet değişikliği"
"ihtar","hatırlatma, ikaz"
"keyfî","isteğe, arzuya göre"
"cebren","zorla"
"hususan","bilhassa, özellikle"
"iman-ı tahkikî","sağlam, sarsılmaz bir iman"
"kardeşâne","kardeşcesine, kardeş gibi"
"alâkadar","alâkalı, ilgili"
"zemin","yer, dünya"
"hiddete getirme","kızdırma"
"emsalsiz","benzersiz"
"vesile","sebep, aracı"
"ecnebî","yabancı"
"güya","sanki"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"muamele","davranış, iş"
"mezkûr","adı geçen"
"maksat","amaç, gaye"
"emâre","alâmet, belirti"
"kat'î","kesin bir şekilde"
"kanaati gelme","razı olma, inanma"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"hadsiz","sayısız, sınırsız"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"hürmet","saygı"
"hodfuruşluk","kendini beyendirmeye çalışma"
"riyakârlık","gösteriş"
"meyil","arzu, istek"
"vaziyet","durum, hâl"
"ihanet","haksız yere hakaret edip aşağılamak"
"havale etme","gönderme, bırakma"
"evham","kuruntular, şüpheler"
"giriftar olma","tutulma, yakalanma"
"yâ Rabbî","ey Rabbim; ey herbir varlığa muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah’ım"
"sırr-ı Kur'ân","Kur’ân’ın sırrı"
"terhis tezkeresi","görevin sona erdiğini gösteren belge"
"namına","adına"
"illet","esas sebep"
"hikmet","amaç, gaye"
"küsuf ve husuf namazı","güneş ve ay tutulmasında kılınan namaz"
"gurub","batış"
"rıza-i İlâhî","Allah’ın rızası"
"uhrevî","âhirete ait"
"battal","boş, hükümsüz"
"husuf namazı","ay tutulmasında kılınan namaz"
"nevi","çeşit"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"zahir","açık, görünen"
"hakikî","asıl, gerçek"
"vaziyet","durum, hâl"
"tayın","erzak, yiyecek"
"hane","ev"
"zemin","yer, dünya"
"tasarruf","kullanma ve faaliyet"
"valide","ana"
"münasebet","bağlantı, ilgi"
"beyan etme","açıklama, izah etme"
"nimet","iyilik, lütuf, ihsan"
"rahmet-i İlâhiye","Allah’ın her şeyi kuşatan sonsuz rahmeti"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"rahmet","merhamet, bağış, şefkat, esirgeme"
"zulüm","eziyet, işkence; haksızlık"
"gazab","öfke"
"celb etme","çekme"
"tahribat","tahripler, yıkıp bozmalar"
"küfür","inanmama, kabul etmeme"
"nev-i beşer","insanlar"
"müstahak","hak etmiş"
"hadis","Peygamberimize ait söz, fiil, davranış veya onun onayladığı başkasına ait söz, fiil ve davranışlar"
"zâlim","zulmeden, acımasız"
"şekvâ","şikâyet"
"nafaka","geçim için gerekli olan şey"
"zulüm","haksızlık, eziyet, işkence"
"rahmet","merhamet, bağış, şefkat, esirgeme"
"mâsum","günahsız, suçsuz"
"azap","acı, sıkıntı"
"musibet","belâ, dert, felâket"
"mazlum","zulme uğramış"
"musibet-i âmme","büyük ve genel musibet"
"selâmet","esenlik, güven"
"hikmet-i diniye","dinin hikmeti, gayesi ve faydası"
"Radıyallahu Anh","“Allah ondan razı olsun”"
"tasdik","doğrulama"
"mâsum","günahsız, suçsuz"
"suistimâl","bir şeyi kötüye kullanma"
"haram","Allah ve Resulü tarafından kesin olarak yasaklanmış şey"
"müstahak","hak eden, hak etmiş"
"istifade","faydalanma, yararlanma"
"istihkak","lâyık olma, hak etme"
"def'","uzaklaştırma"
"ehemmiyetli","önemli"
"vesile","sebep, aracı"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"intişar","yayılma"
"küllî","büyük, genel"
"nev'i","çeşit, tür"
"semâvî","gökten gelen"
"arzî","dünyaya âit"
"emâre","alâmet, belirti"
"hâdise","vak’a, olay"
"tebeyyün etme","belli olma, ortaya çıkma"
"tahakkuk","gerçekleşme"
"men etmek","yasaklamak"
"zelzele","deprem, sarsıntı"
"ekser","çoğunluk"
"Sûre-i Ve'l-Asr","Kur’ân-ı Kerimin 103. sûresi olan Asr Sûresi"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"Mahkeme-i Temyiz","bir mahkeme tarafından verilen kararın kanun ve usul yönünden tekrar incelenmesi için başvurulan bir üst mahkeme"
"intişar","yayılma"
"serbestiyet","serbestlik"
"intişar","yayılma"
"men edilme","yasaklanma"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"iade etmek","geri vermek"
"cihet","yön"
"men etme","yasaklama"
"def'i","uzaklaştırma"
"vesile","sebep, aracı"
"küllî","genel kapsamlı"
"sadaka-i mâneviye","belâları uzaklaştıran mânevî sadaka"
"musibet","belâ, dert, felâket"
"ceza-yı amel","amelin cezası"
"azap","acı, sıkıntı"
"hüzün","üzüntü"
"keder","sıkıntı, üzüntü"
"niyaz","dua, istek"
"hazinâne","hüzünlü bir şekilde"
"nedamet","pişmanlık"
"tevbe","pişmanlık duyarak günahtan dönüş"
"istiğfar","af dileme"
"sünnet-i seniyye","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"bid'a","aslen dinde olmayıp sonradan dine aykırı şekilde ortaya çıkan şeyler"
"şeriat","Allah tarafından bildirilen emir ve yasaklara dayanan hükümlerin hepsi"
"tayin etme","belirleme, belirli kılma"
"dergâh-ı İlâhiye","Allah’ın yüce katı"
"iltica etmek","sığınmak"
"mahsus","has, özel"
"ubudiyet","kulluk"
"mukabele etmek","karşılık vermek"
"umumî","genel"
"musibet","belâ, dert, felâket"
"ekser","çoğunluk"
"nâs","insanlar"
"ekser","çoğunluk"
"kısm-ı âzam","büyük bir kısım"
"tevbe","pişmanlık duyarak günahtan dönüş"
"nedamet","pişmanlık"
"istiğfar etmek","af dilemek"
"def olma","uzaklaşma"
"şakirt","öğrenci, talebe"
"ehemmiyet","değer, önem"
"cüz'î","az, hususî"
"serbestiyet","serbestlik"
"rahmet","ihsan, bağış; yağmur"
"iade etmek","tekrar yapmak"
"inşaallah","Allah dilerse, izin verirse"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"intişar edilme","yayılma"
"küllîleşme","genelleşme, herkesi kapsama"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"fevkalâde","olağanüstü"
"fâide","fayda, yarar"
"vesvese","kuruntu, şüphe"
"rahmet","merhamet, ihsan, bağış"
"ihtiva","içine alma, kapsama"
"esas","temel"
"hakikat","asıl, gerçek, doğru"
"cem etme","toplama, bir araya getirme"
"hususan","bilhassa, özellikle"
"hâfız","Kur’ân-ı Kerimin tamamını ezberleyen kişi"
"nümune-i kudsî","kutsal örnek"
"tevafuk","denk gelme, uygunluk"
"tab'","basım"
"misâl-i musağğar","küçültülmüş örnek"
"lâfzî","sözlü olarak"
"i'câz","mu’cize oluş, muhatapları acze düşürecek derecede mükemmel olma"
"hâsiyet","özellik"
"şuhur-u mübareke","mübarek aylar"
"bereket","Allah’tan gelen bolluk, nimet"
"medar","vesile, neden"
"neşir","yayma, yayınlama"
"kudsî","kutsal"
"istinad","dayanak"
"âb-ı hayat","hayat suyu"
"sehven","yanlışlıkla, yanılarak"
"Sûre-i Âl-i İmran","Kur’ân-ı Kerimin 3. sûresi olan Âl-i İmran Sûresi"
"mâkabl","önceki, üstteki"
"ilâ âhir","sonuna kadar"
"zulümat","karanlıklar"
"nifak","münafıklık, ikiyüzlülük"
"hususî","özel"
"kanaati gelme","razı olma, inanma"
"emâre","alâmet, belirti"
"mertebe","derece, makam"
"şedde","Arapça’da, üzerinde bulunduğu harfi iki defa okutan işaretin adı"
"hemze","harekeli elif"
"nun","Arap alfabesinin yirmi beşinci harfi"
"lâm-ı aslî","asıl lâm harfi; Arap alfabesinin yirmi üçüncü harfi"
"nifak","münafıklık, ikiyüzlülük"
"tevafuk","denk gelme, uygunluk"
"zulümat","karanlıklar"
"sukut","düşme, alçalma"
"mertebe","derece, makam"
"makam-ı cifrî","cifir hesabına göre ulaşılan netice, sayı değeri"
"küfür","Allah’a ve Allah’tan gelen herhangi bir şeye inanmama, kabul etmeme"
"nifak","münafıklık, ikiyüzlülük"
"yekûn","bütün, toplam"
"medde","uzatma; çekim harfleri; yazıldığı halde okunmayan, kendisi harekesiz olup, kendinden önceki harfi uzatan elif, vav, ye harfleri"
"mecmu","bütün"
"şakirt","öğrenci, talebe"
"muarız","karşı gelen, muhalif"
"mutabık","uygun"
"mânâ-yı işârî","asıl anlamın dışında işaret edilen diğer anlam"
"remiz","gizli, ince işaret"
"mânâ-yı sarîh","açıkça anlaşılan mânâ"
"küllî","genel; söz konusu olan alanın bütün fertleri"
"mümtaz","seçkin"
"hadsiz","sayısız"
"hizmet-i Nuriye","Risale-i Nur hizmeti"
"ziyade","çok, fazla"
"fâni","geçici"
"bâki","devamlı ve kalıcı olan"
"uhrevî","âhirete ait"
"şükretme","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"akîm","neticesiz, sonuçsuz"
"beşaret verme","müjdeleme"
"teminat","güvence"
"tahakkuk eyleme","gerçekleşme"
"umum","bütün"
"mübarek","bereketli, değerli"
"şuhûr-u selâse","üç aylar; Receb, Şaban ve Ramazan ayları"
"daire-i nuriye","Risale-i Nur dairesi"
"kesret","çokluk"
"mâsum","günahsız, suçsuz; çocuk"
"mâsumâne","günahsızca, suçsuz olarak"
"aziz","çok değerli, izzetli"
"pusula","bilgi notu"
"Leyle-i Regaip","Regaib gecesi"
"kat'iyen","kesin olarak"
