"kelime","anlam"
"kemâlât","mükemmel ve üstün özellikler (bk. k-m-l)"
"kıt’a","dünyanın kara parçalarından her biri"
"küre-i arz","yerküre, dünya"
"mahiyet","asıl nitelik, temel özellik"
"mecbur","zorunlu"
"medet","yardım"
"mektep","okul, eğitim verilen kurum"
"mezkûr","anılan, ifade edilmiş olan"
"musalâha bulma","barışın tesis edilmesi (bk. ṣ-l-ḥ)"
"musibet","belâ, dert, felâket"
"müddea","iddia edilen, dâvâ konusu olan şey"
"müptelâ","bağımlı, düşkün"
"nev-i beşer","insanlık"
"saadet","mutluluk"
"sadef","inci kabuğu; bir inci kabuğunu andıran mânevî kalp"
"sair","başka, diğer"
"Sâni-i Âlem","herşeyi mükemmel bir şekilde ve san’atla yaratan Allah (bk. ṣ-n-a)"
"set çekmek","engellemek"
"sükûnet","durgunluk, dinginlik; savaşların ve çalkantıların dinmesi (bk. s-k-n)"
"şimal","kuzey (Kuzey yarımküre)"
"tâbiler","bir inanca ve dine bağlı olanlar"
"tasdik etme","onaylama, birşeyin doğruluğunu kabul etme (bk. ṣ-d-ḳ)"
"teşvik etme","şevklendirme, cesaretlendirme"
"zuhur","görünme, ortaya çıkma (bk. ẓ-h-r)"
"cihet","yön"
"ecnebî","yabancı, yabancı milletten olan (Batılı)"
"eczahane-i Kur'âniye","Kur’ânî eczane; maddî ve mânevî dertlerin ilâçları olan Kur’ân gerçekleri"
"ehl-i iman","Allah’a inananlar, mü’minler (bk. e-m-n)"
"el-emel","ümitvar olma, ümit besleme"
"emâre","işaret, belirti"
"esaret","esirlik, kölelik"
"fecr-i sadık","doğu ufkunda beliren ve güneş doğuncaya kadar kaybolmadan devam eden aydınlık (bk. ṣ-d-ḳ)"
"harb-i umumî","dünya savaşı"
"hasretme","birşeyin tamamını tek birşeye verme, ayırma"
"haşiye","dipnot; açıklayıcı not"
"hayat-ı içtimaiye","toplum hayatı (bk. ḥ-y-y; c-m-a)"
"hayat-ı içtimaiye-i siyasiye","sosyal ve siyasî hayat (bk. ḥ-y-y; c-m-a)"
"himmet","ciddi gayret ve şevk"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"inkişaf","açığa çıkma (bk. k-ş-f)"
"intibah","uyanış"
"intişar etme","yayılma"
"istibdad","baskı ve zulüm"
"istibdad-ı mutlak","tam ve sınırsız bir baskı, mutlak diktatörlük (bk. ṭ-l-ḳ)"
"istibdat","baskı, despotluk"
"istikbal","gelecek zaman"
"kanaat-i kat'iye","kesin kanaat"
"kurun-u vustâ","Ortaçağ"
"medrese","okul"
"menfaat-i şahsiye","kişisel çıkar"
"mualece","ilâçla tedavi etme, hastaya ilâç verme"
"muhabbet","sevgi (bk. ḥ-b-b)"
"nazara almak","dikkate almak (bk. n-ẓ-r)"
"nuranî","nurlu, parlak (bk. n-v-r)"
"rabıta","bağ"
"rağmına","zıddına, aksine"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti, merhameti (bk. r-ḥ-m; e-l-h)"
"saadet","mutluluk"
"saadet-i dünyeviye","dünya hayatındaki mutluluk"
"sarî","bulaşıcı"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"tehir","ertelenme, sonraya bırakılma"
"terakkî","ilerleme, kalkınma"
"teşkil etme","meydana getirme, oluşma"
"tevkif etme","durdurma, alıkoyma"
"ye's","ümitsizlik"
"zemin","yer; ortam ve şartlar"
"Asr-ı Saadet","Peygamber Efendimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"avam","halk tabakası"
"bilâkis","aksine, tersine"
"burhan","güçlü delil (bk. d-l-l)"
"cihet","yön"
"dâvâ","iddia (bk. d-a-v)"
"delil-i yakinî","şüphe edilmeyecek derecede kesin olan delil (bk. y-ḳ-n)"
"ecnebî","yabancı (Batılı, Avrupalı)"
"ehl-i İslâm","Müslümanlar"
"etbâ","tabi olanlar, bağlananlar"
"hakaik","gerçek mahiyetler, asıl ve esaslar (bk. ḥ-ḳ-ḳ)"
"hakaik-i Kur'âniye ve imaniye","Kur’ân ve imana ait hakikatler, gerçekler (bk. ḥ-ḳ-ḳ)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"hakikat-i İslâmiyet","İslâmın temelini meydana getiren gerçekler (bk. ḥ-ḳ-ḳ; s-l-m)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hâkim","hükmeden, egemenliği yürüten, egemen (bk. ḥ-k-m)"
"hakkaniyet","doğruluk, gerçekçilik (bk. ḥ-ḳ-ḳ)"
"hercümerc","karmakarışık"
"ihtilâl","ayaklanma, karışıklık"
"istidad","yetenek (bk. a-d-d)"
"istikbâl","gelecek zaman"
"kabil","kabiliyetli, müsait"
"kader-i İlâhî","İlâhî kader; Allah’ın meydana gelecek hâdiseleri olmadan önce takdir etmesi, plânlaması (bk. ḳ-d-r; e-l-h)"
"mağlûp eden","yenilgiye uğratan"
"mânen","mânevî olarak (bk. a-n-y)"
"mânen","mânevî yönden (bk. a-n-y)"
"maruz kalma","yüz yüze gelme, karşılaşma"
"mâzi","geçmiş zaman"
"muhakeme-i akliye","bir mesele üzerinde akıl yoluyla değerlendirmelerde bulunma, akıl yürütme (bk. ḥ-k-m)"
"mukaddemat","öncüller, hazırlık bölümleri (bk. ḳ-d-m)"
"müşevveş","dağınık, karışık, düzensiz"
"nisbet","kıyas, oran (bk. n-s-b)"
"nisbetinde","ölçüsünde, oranında (bk. n-s-b)"
"sair","başka, diğer"
"salâbet","katılık; dinin emirlerini korumada ve uygulamada sağlam durma, ciddiyet"
"sûret","şekil (bk. ṣ-v-r)"
"şehadet","şahidlik, tanıklık (bk. ş-h-d)"
"taassup","birşeye çok sıkı şekilde sarılma, sorgusuz ve muhakemesiz olarak ona bağlanma"
"taklidî","araştırmaksızın taklide dayanan"
"tedennî","alçalma, gerileme"
"temeddün","medenileşme"
"terakki","ilerleme, kalkınma, yükselme"
"tevahhuş etme","ilkelleşme"
"vahşet","ilkellik"
"vukuat","olanlar, meydana gelmiş hâdiseler"
"zaafiyet","zayıflık"
"zikretme","anma"
"ziyade","fazla"
"acz-i beşerî","insanî zayıflık ve güçsüzlük (bk. a-c-z)"
"âhiret","öldükten sonraki sonsuz hayat"
"ahlâk-ı İslâmiye","İslâmî ahlâk (bk. ḫ-l-ḳ; s-l-m)"
"bedbaht","mutsuz, talihsiz"
"beşer","insanlık"
"burhan","güçlü delil, kanıt (bk. d-l-l)"
"cemaat","topluluk (bk. c-m-a)"
"dahil olma","katılma"
"dahilî","içe ait, içeride olan"
"dâvâ","iddia (bk. d-a-v)"
"dehâlet etme","dahil olma, katılma"
"din-i hakkın cevheri","hak din olan İslâmın en değerli cevheri ve özü; iman"
"ebed","sonsuzluk (bk. e-b-d)"
"ef'âl","fiiler, işler (bk. f-a-l; e-l-h)"
"fakr","fakirlik, ihtiyaç hâli (bk. f-ḳ-r)"
"fenler","ilim dalları"
"hadsiz","sayısız, sınırsız"
"hakaik-i imaniye","iman hakikatleri, esasları (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"harb-i umumî","dünya savaşı (Birinci ve İkinci Dünya Savaşları)"
"hâricî","dışa ait, dışta bulunan"
"haşiye","dipnot, açıklayıcı not"
"hatip","konuşan, hitap eden (bk. ḫ-ṭ-b)"
"hayvanat","canlılar (bk. ḥ-y-y)"
"hususan","bilhassa, özellikle"
"ihtiyâcât","ihtiyaçlar (bk. ḥ-v-c)"
"ikazat","ikazlar, uyarılar"
"iltica etme","sığınma"
"insaniyet","insanlık"
"intibaha gelme","uyanma, kendine gelme"
"istibdad-ı mutlak","sınırsız bir baskı yönetimi, mutlak diktatörlük (bk. ṭ-l-ḳ)"
"istimdad","yardım isteme"
"istinat","dayanak (bk. s-n-d)"
"ittifak","anlaşma, uyuşma"
"izhar etme","gösterme, açığa çıkarma (bk. ẓ-h-r)"
"kat'î","kesin bir şekilde"
"kemâlât","mükemmel ve üstün özellikler (bk. k-m-l)"
"kıt’a","dünyanın kara parçalarından her biri"
"küre-i arz","yerküre, dünya"
"mahiyet","asıl nitelik, temel özellik"
"mecbur","zorunlu"
"medet","yardım"
"mektep","okul, eğitim verilen kurum"
"mezkûr","anılan, ifade edilmiş olan"
"musalâha bulma","barışın tesis edilmesi (bk. ṣ-l-ḥ)"
"musibet","belâ, dert, felâket"
"müddea","iddia edilen, dâvâ konusu olan şey"
"müptelâ","bağımlı, düşkün"
"nev-i beşer","insanlık"
"saadet","mutluluk"
"sadef","inci kabuğu; bir inci kabuğunu andıran mânevî kalp"
"sair","başka, diğer"
"Sâni-i Âlem","herşeyi mükemmel bir şekilde ve san’atla yaratan Allah (bk. ṣ-n-a)"
"set çekmek","engellemek"
"sükûnet","durgunluk, dinginlik; savaşların ve çalkantıların dinmesi (bk. s-k-n)"
"şimal","kuzey (Kuzey yarımküre)"
"tâbiler","bir inanca ve dine bağlı olanlar"
"tasdik etme","onaylama, birşeyin doğruluğunu kabul etme (bk. ṣ-d-ḳ)"
"teşvik etme","şevklendirme, cesaretlendirme"
"zuhur","görünme, ortaya çıkma (bk. ẓ-h-r)"
"acip","acayip, şaşırtıcı"
"âhir","son, en son"
"âyat-ı Kur'âniye","Kur’ân’ın âyetleri"
"bedel","karşılık"
"beşaret","müjde"
"beşer","insanlık"
"câmi","kapsamlı (bk. c-m-a)"
"cehl-i mürekkeb","bilmediğinden habersiz olma, bilmediğini de bilmeme hâli"
"cemiyetli","geniş, kapsamlı (bk. c-m-a)"
"cevher","esas, öz, değerli şey"
"dağdağalı","çalkantılı, sıkıntılı"
"din-i hak","hak din, İslâm (bk. ḥ-ḳ-ḳ)"
"divanelik","akılsızlık"
"ebed","sonsuzluk (bk. e-b-d)"
"emel","arzu, istek"
"fâni","geçici olan (bk. f-n-y)"
"fenler","maddî ilimler"
"hâdim","hizmet eden, hizmetçi"
"hâdisat-ı âlem","dünyada meydana gelen olaylar (bk. ḥ-d-s̱)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hal-i âlem","dünya hâli, dünya insanlığının genel hâli"
"harp","savaş"
"hâsıl-ı kelâm","sözün kısası (bk. k-l-m)"
"havale etme","gönderme, yönlendirme"
"ibret alma","ders çıkarma, ders alma"
"idam","yok oluş"
"ihtiyac-ı şedîd","çok şiddetli ihtiyaç (bk. ḥ-v-c)"
"ikazat","ikazlar, uyarılar"
"insaniyet","insanlık"
"intibaha gelme","uyanma"
"istidad","kabiliyet, yetenek (bk. a-d-d)"
"istikamet yolu","hak ve hakikate ulaştıran yol; İslâm dini"
"kâfi","yeterli"
"kıt'a","dünyanın kara parçalarından her biri"
"kuvâ","duyu, his, güç"
"kuvve-i hayaliye","hayal duyusu, gücü"
"küre-i arz","yerküre, dünya"
"mahiyet","ana yapı, esas"
"meb'us","gönderilen (bk. b-a-s)"
"meşveret","danışma"
"meyil","arzu, istek, eğilim"
"nihayetsiz","sınırsız, sonsuz"
"nükte","ince anlam"
"saadet-i ebediye","sonsuz mutluluk (bk. e-b-d)"
"sergüzeşt-i hayat","hayat hikâyesi, hayat serüveni (bk. ẕî; ḥ-y-y)"
"sûrette","şekilde (bk. ṣ-v-r)"
"şehadet etme","şahitlikte bulunma (bk. ş-h-d)"
"taakkul","aklını kullanma, düşünme"
"tahattur etme","hatırlama"
"teessüf","eseflenme, üzülme"
"tefekkür","bir mesele hakkında derinlemesine düşünme (bk. f-k-r)"
"zuhûr","ortaya çıkma, görünme (bk. ẓ-h-r)"
"acip","acayip, şaşırtıcı"
"âhir","son, en son"
"âyat-ı Kur'âniye","Kur’ân’ın âyetleri"
"bedel","karşılık"
"beşaret","müjde"
"beşer","insanlık"
"câmi","kapsamlı (bk. c-m-a)"
"cehl-i mürekkeb","bilmediğinden habersiz olma, bilmediğini de bilmeme hâli"
"cemiyetli","geniş, kapsamlı (bk. c-m-a)"
"cevher","esas, öz, değerli şey"
"dağdağalı","çalkantılı, sıkıntılı"
"din-i hak","hak din, İslâm (bk. ḥ-ḳ-ḳ)"
"divanelik","akılsızlık"
"ebed","sonsuzluk (bk. e-b-d)"
"emel","arzu, istek"
"fâni","geçici olan (bk. f-n-y)"
"fenler","maddî ilimler"
"hâdim","hizmet eden, hizmetçi"
"hâdisat-ı âlem","dünyada meydana gelen olaylar (bk. ḥ-d-s̱)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hal-i âlem","dünya hâli, dünya insanlığının genel hâli"
"harp","savaş"
"hâsıl-ı kelâm","sözün kısası (bk. k-l-m)"
"havale etme","gönderme, yönlendirme"
"ibret alma","ders çıkarma, ders alma"
"idam","yok oluş"
"ihtiyac-ı şedîd","çok şiddetli ihtiyaç (bk. ḥ-v-c)"
"ikazat","ikazlar, uyarılar"
"insaniyet","insanlık"
"intibaha gelme","uyanma"
"istidad","kabiliyet, yetenek (bk. a-d-d)"
"istikamet yolu","hak ve hakikate ulaştıran yol; İslâm dini"
"kâfi","yeterli"
"kıt'a","dünyanın kara parçalarından her biri"
"kuvâ","duyu, his, güç"
"kuvve-i hayaliye","hayal duyusu, gücü"
"küre-i arz","yerküre, dünya"
"mahiyet","ana yapı, esas"
"meb'us","gönderilen (bk. b-a-s)"
"meşveret","danışma"
"meyil","arzu, istek, eğilim"
"nihayetsiz","sınırsız, sonsuz"
"nükte","ince anlam"
"saadet-i ebediye","sonsuz mutluluk (bk. e-b-d)"
"sergüzeşt-i hayat","hayat hikâyesi, hayat serüveni (bk. ẕî; ḥ-y-y)"
"sûrette","şekilde (bk. ṣ-v-r)"
"şehadet etme","şahitlikte bulunma (bk. ş-h-d)"
"taakkul","aklını kullanma, düşünme"
"tahattur etme","hatırlama"
"teessüf","eseflenme, üzülme"
"tefekkür","bir mesele hakkında derinlemesine düşünme (bk. f-k-r)"
"zuhûr","ortaya çıkma, görünme (bk. ẓ-h-r)"
"aklen","akıl yoluyla, aklı kullanarak"
"âlem-i İslâmın cami-i kebiri","büyük bir camii andıran İslâm dünyası (bk. a-l-m; s-l-m; c-m-a; k-b-r)"
"belâ","büyük sıkıntı"
"beşer","insanlık"
"burhan","delil, kanıt (bk. d-l-l)"
"burhan-ı aklî","akla dayalı delil (bk. d-l-l)"
"Cehil","cahillik"
"dalâlet","doğru yoldan ayrılma, sapkınlık (bk. ḍ-l-l)"
"ecnebî","yabancı (Batılı)"
"ecnebîler","yabancılar; Avrupalılar"
"efrad","ferdler, bireyler"
"emâre","işaret, belirti"
"fecir","tan yerinin ağarması, sabah"
"fecr-i kâzip","sabahleyin tan yeri ağarmadan önce kısa bir süre belirip kaybolan aydınlık"
"fecr-i sâdık","tan yerinin ağarması; güneş doğmadan önce doğu ufkunda meydana gelen en son aydınlık (bk. ṣ-d-ḳ)"
"hadisat","hâdiseler, olaylar (bk. ḥ-d-s̱)"
"hakaik-i imaniye","iman hakikatleri ve esasları (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakaik-i İslâmiyet","İslâmın hakikatleri, esasları (bk. ḥ-ḳ-ḳ; s-l-m)"
"hâsıl-ı kelâm","sözün kısası, sonuç (bk. k-l-m)"
"havale etme","yönlendirme, gönderme"
"ibret almak","ders çıkarmak, ders almak"
"inkişaf","açığa çıkma, açılma (bk. k-ş-f)"
"istikbal","gelecek zaman"
"istilâ etme","kaplama, hâkimiyet kurma (bk. v-l-y)"
"istinat etme","dayanma (bk. s-n-d)"
"kıyasen","kıyaslama yaparak, karşılaştırarak"
"kurunlar","asırlar"
"mâni","engel"
"mânia","engel"
"mârifet","bilgi; ilim ve eğitim sahasında ilerleme (bk. a-r-f)"
"mâzi kıt’ası","geçmiş zaman"
"mehasin","güzellikler (bk. ḥ-s-n)"
"meşveret","danışma"
"muhakeme","değerlendirme, yargılama (bk. ḥ-k-m)"
"mümanaat etme","engel olma"
"münevver","aydın, aydınlanmış (bk. n-v-r)"
"mütefekkir","düşünen (bk. f-k-r)"
"riyaset","başkanlık"
"ruhanî reisler","din adamları, mânevî liderler (bk. r-v-ḥ)"
"ruhban","Hıristiyan din adamları"
"şakird","talebe, öğrenci"
"taassup","aşırı derecede, körü körüne bağlılık"
"tahakküm","baskı (bk. ḥ-k-m)"
"tedebbür","birşeyin sonunu, hakikatini düşünme"
"telâkki etme","kavrama, kabul etme"
"tenvir etme","aydınlatma (bk. n-v-r)"
"tespit ettirme","dayandırma"
"vahşet","ilkellik; medeniyetten uzak olma"
"aklen","akıl yoluyla, aklı kullanarak"
"âlem-i İslâmın cami-i kebiri","büyük bir camii andıran İslâm dünyası (bk. a-l-m; s-l-m; c-m-a; k-b-r)"
"belâ","büyük sıkıntı"
"beşer","insanlık"
"burhan","delil, kanıt (bk. d-l-l)"
"burhan-ı aklî","akla dayalı delil (bk. d-l-l)"
"Cehil","cahillik"
"dalâlet","doğru yoldan ayrılma, sapkınlık (bk. ḍ-l-l)"
"ecnebî","yabancı (Batılı)"
"ecnebîler","yabancılar; Avrupalılar"
"efrad","ferdler, bireyler"
"emâre","işaret, belirti"
"fecir","tan yerinin ağarması, sabah"
"fecr-i kâzip","sabahleyin tan yeri ağarmadan önce kısa bir süre belirip kaybolan aydınlık"
"fecr-i sâdık","tan yerinin ağarması; güneş doğmadan önce doğu ufkunda meydana gelen en son aydınlık (bk. ṣ-d-ḳ)"
"hadisat","hâdiseler, olaylar (bk. ḥ-d-s̱)"
"hakaik-i imaniye","iman hakikatleri ve esasları (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakaik-i İslâmiyet","İslâmın hakikatleri, esasları (bk. ḥ-ḳ-ḳ; s-l-m)"
"hâsıl-ı kelâm","sözün kısası, sonuç (bk. k-l-m)"
"havale etme","yönlendirme, gönderme"
"ibret almak","ders çıkarmak, ders almak"
"inkişaf","açığa çıkma, açılma (bk. k-ş-f)"
"istikbal","gelecek zaman"
"istilâ etme","kaplama, hâkimiyet kurma (bk. v-l-y)"
"istinat etme","dayanma (bk. s-n-d)"
"kıyasen","kıyaslama yaparak, karşılaştırarak"
"kurunlar","asırlar"
"mâni","engel"
"mânia","engel"
"mârifet","bilgi; ilim ve eğitim sahasında ilerleme (bk. a-r-f)"
"mâzi kıt’ası","geçmiş zaman"
"mehasin","güzellikler (bk. ḥ-s-n)"
"meşveret","danışma"
"muhakeme","değerlendirme, yargılama (bk. ḥ-k-m)"
"mümanaat etme","engel olma"
"münevver","aydın, aydınlanmış (bk. n-v-r)"
"mütefekkir","düşünen (bk. f-k-r)"
"riyaset","başkanlık"
"ruhanî reisler","din adamları, mânevî liderler (bk. r-v-ḥ)"
"ruhban","Hıristiyan din adamları"
"şakird","talebe, öğrenci"
"taassup","aşırı derecede, körü körüne bağlılık"
"tahakküm","baskı (bk. ḥ-k-m)"
"tedebbür","birşeyin sonunu, hakikatini düşünme"
"telâkki etme","kavrama, kabul etme"
"tenvir etme","aydınlatma (bk. n-v-r)"
"tespit ettirme","dayandırma"
"vahşet","ilkellik; medeniyetten uzak olma"
"cemaat ve komite","kötü bir maksat için kurulmuş cemiyet ve dernek"
"cismânî","maddî vücudu olan"
"ehl-i fen ve felsefe","fen ve felsefe ilimleriyle uğraşan bilginler"
"ehl-i fen","bilim adamları"
"emare","belirti, işaret"
"emr-i İlâhî","Allah’ın emri (bk. e-l-h)"
"fennin iliştiği","bazı materyalist bilginlerin maddî ilimleri kullanarak Kur’ân’daki bazı âyetlerin gerçek dışı olduğunu ileri sürmeleri"
"feveran etme","coşma, feryat etme"
"fikr-i hürriyet","hürriyet düşüncesi (bk. f-k-r)"
"fünun-u cedide","yeni fen ilimleri; son zamanlarda ortaya çıkmış olan bilimler, pozitif ilimler"
"hakaik-i İslâmiye","İslâmî hakikatler; İslâmın temelini teşkil eden gerçekler, esaslar (bk. ḥ-ḳ-ḳ; s-l-m)"
"hakikat","asıl, gerçek, doğru (bk. ḥ-ḳ-ḳ)"
"hamiyet-i İslâmiye","İslâmı koruma, İslâma ait gayeler uğrunda mücâdele verme gayreti (bk. s-l-m)"
"Hût","Balık"
"istibdat","baskı, despotluk"
"istilâ","bir alanı kaplama, hakimiyeti altına alma (bk. v-l-y)"
"izhar etme","ortaya çıkarma, gösterme (bk. ẓ-h-r)"
"küre-i arz","yerküre, dünya"
"lem'a-i i'câz","mu’cizelik parıltısı (bk. a-c-z)"
"mâni","engel, geri bırakan sebep"
"mânia","engel, geri bırakan sebep"
"medar-ı tenkit","tenkit sebebi"
"melâike","melekler (bk. m-l-k)"
"meyl-i taharrî-i hakikat","gerçeği araştırma eğilimi, isteği (bk. ḥ-ḳ-ḳ)"
"misâl","örnek (bk. m-s-l)"
"Mu’cizat-ı Kur'âniye risalesi","Kur’ân’ın mu’cize oluşunu delillerle ispat eden risale; Yirmi Beşinci Söz"
"muannid","inatçı, inkârda ve inanmamakta direnen"
"muarız","karşıt olan"
"muhakkıkîn-i İslâmiye","gerçekleri araştırıp bulan büyük İslâm âlimleri (bk. ḥ-ḳ-ḳ; s-l-m)"
"muhalefet","karşıt olma, aykırı çizgi takip etme (bk. ḫ-l-f)"
"muhalif","aykırı, zıt (bk. ḫ-l-f)"
"mümanaat","engel olma"
"münferid","bireysel; sadece bir kişide bulunan, genelde bulunmayan (bk. f-r-d)"
"müspet mesâil","ispata dayalı meseleler, ispat edilmiş konular"
"nam","isim"
"nev-i beşer","insanlık"
"nezarete memur olma","bir işi yerine getirmek üzere görevlendirilme (bk. n-ẓ-r)"
"ruhanî","ruhlar dünyasına ait; maddî yapısı olmayan mânevî varlık (bk. r-v-ḥ)"
"set çekme","engelleme"
"Sevr","Boğa"
"sû-i ahlâk","kötü ahlâk (bk. ḫ-l-ḳ)"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet (bk. ş-r-a)"
"telifat","yazılan yazı ve eserler"
"tevehhüm etme","asılsız bir düşünceye ve hükme ulaşma"
"zahirî","dış görünüş itibariyle (bk. ẓ-h-r)"
"zaman-ı mazi","geçmiş zaman"
"zeval bulma","geçip gitme, sona erme (bk. z-v-l)"
"zîr ü zeber olma","tamamen dağılma, darmadağın olma"
"aleyhissalâtü vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"asr-ı âhir","son yüzyıl"
"bedihî","apaçık"
"bedihiyat","delil ve ispatı gerektirmeyecek ölçüde apaçık şeyler"
"beşer","insanlık"
"binaen","-dayanarak"
"âlem-i İslâm camii","büyük bir cami hükmünde olan İslâm âlemi (bk. a-l-m; s-l-m; c-m-a)"
"âlem-i İslâm","İslâm âlemi (bk. a-l-m; s-l-m)"
"aleyhissalâtü vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"bedihî","apaçık, aşikâr"
"beşer","insanlık"
"cihet","yön"
"dâhi","son derece zeki"
"dünyevî ve uhrevî saadet","dünya ve âhiret mutluluğu"
"fehmetme","anlama ve kavrama"
"fevkinde","üstünde"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hâkim olma","hükmetme, hâkimiyeti altına alma (bk. ḥ-k-m)"
"hâkimiyet","hâkim olma, hükmü altına alma (bk. ḥ-k-m)"
"haşiye","dipnot; açıklayıcı not"
"hurafat","hurafeler; aslı esası olmayan yanlış inanışlar"
"hükmetme","hâkimiyet kurma (bk. ḥ-k-m)"
"içtima ve imtizaç etme","toplanma ve bir araya gelip karışma (bk. c-m-a)"
"ihvan","kardeşler"
"inkılâp etme","değişme, dönüşme"
"İsevî","Hıristiyan"
"istikbal kıt’aları","gelecek zamanın kıt’aları"
"istikbal","gelecek zaman"
"istinaden","dayanarak (bk. s-n-d)"
"işârât","işaretler, belirtiler"
"ittifak etme","birleşme, birlik oluşturma"
"kanaat","görüş, fikir"
"kelâm","ifade, söz (bk. k-l-m)"
"maddeten terakki","maddî ilerleme; ilim ve teknolojide gelişip ilerleme"
"maddî terakkî","maddî yönden elde edilen gelişme; ilim ve teknolojide gelişip ilerleme"
"mahsulât verme","ürün verme"
"mâneviyat","mânevî değerler"
"mu’cizat","mu’cizeler; Allah tarafından verilip, yalnız peygamberlerin gösterebilecekleri harika şeyler, işler (bk. a-c-z)"
"mu'cizat-ı enbiya","Peygamberlerin mu’cizeleri; Allah’ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını âciz ve hayrette bırakan olağanüstü şeyler (bk. a-c-z)"
