"kelime","anlam"
"muvafık","uygun"
"müşkülât","zorluklar, güçlükler"
"müteaddit","birçok, çeşitli"
"nükte","ince ve anlamlı söz"
"peydâ","meydana gelme, ortaya çıkma"
"raks","sema, cezbeyle dönme"
"rivâyât","rivâyetler, Peygamberimizden duyulan şeyler"
"sâni","san’atkâr"
"Sâni-i Kadîr","sonsuz güç ve kudret sahibi ve herşeyi san’atla yaratan Allah"
"seyeran","seyahat, gezinti"
"seyr ü cevelân","gezinme ve seyretme yeri"
"suhulet","kolaylık"
"suret","biçim, şekil"
"suûbet","zorluk"
"şems","güneş"
"tahrik","harekete geçirme"
"tebeddül","değişme, dönüşme"
"temâşâ-i tesbihfeşan","daimî tesbih edenlerin bakışı, seyri"
"tezayüd","ziyadeleşme, artma"
"vahdet","birlik"
"Vâhid-i Ehad","bir olan ve birliği her bir şeyde görülen Allah"
"vücub","kesinlik, gereklilik"
"zâbit","subay, askere kumanda eden rütbeli asker"
"ahali","halk"
"âli","yüce, yüksek"
"arz","yer, dünya"
"cezbe","kendinden geçer bir hâle gelme"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"ehl-i san’at ve ticaret","ticaret ve san’atla uğraşanlar"
"elhasıl","özetle, sonuç olarak"
"elvâh-ı nukuş-u kudret","Allah’ın kudretinin nakışlı levhaları"
"evkat","vakitler"
"fusul-ü erbaa","dört mevsim"
"galî","pahalı, kıymetli"
"hadsiz","sınırsız"
"hakikî","gerçek"
"hidayet","doğru ve hak olan yol, İslâmiyet"
"hikmet","gaye, fayda"
"istihsal","üretme, ortaya çıkarma"
"kamer","ay"
"kat’ etme","aşma, yol alma"
"kesret","çokluk"
"mekik","dokuma âleti"
"melâike","melekler"
"mevcudat","varlıklar"
"misbah","lamba, kandil"
"müşkülat","zorluklar, güçlükler"
"müteveccih","yönelik"
"nâzenin","ince, nâzik"
"nefer","asker, er"
"nihayetsiz","sonsuz"
"nizam","düzen"
"raks","sema, cezbeyle dönme"
"sahaif-i kitabet-i hikmet","hikmetlerle dolu yazılmış sayfalar"
"suhulet","kolaylık"
"suret","biçim, şekil"
"sûrî","gösterişte, şeklen"
"suûbet","zorluk, güçlük"
"sür’at","hız"
"tedbir","idare etme, çekip çevirme"
"temâşâ","seyretme, hoşlanarak bakma"
"teşkil","meydana getirme, oluşturma"
"umum","bütün"
"vahdet","birlik"
"âzamî","en büyük"
"aziz","izzetli, çok değerli, saygıdeğer"
"cilve","görüntü, akis"
"dellâl","ilân edici, duyurucu"
"ehl-i hakikat","hak ve doğruluk üzere olan kimseler"
"hasbihal","konuşma, sohbet etme"
"hazine-i bînihaye","bitmez tükenmez hazine"
"hengâm","zaman, ân"
"hiç ender hiç","hiç içinde hiç"
"hizmet-i Kur’ân","Kur’ân hizmeti"
"ins","insan"
"inşaallah","Allah’ın izniyle"
"ism-i Hakîm","Allah’ın herşeyi hikmetle yaptığını bildiren ismi"
"ism-i Rahîm","Allah’ın sonsuz rahmet ve merhamet sahibi olduğunu bildiren ismi"
"ism-i Vedûd","Allah’ın Vedûd ismi; yarattığı varlıkları çok seven ve onlar tarafından da çok sevilen Allah’ın ismi"
"istihdam","çalıştırma"
"mahrem","gizli"
"mâni","engel"
"mazhar","ayna, yansıma ve görünme yeri"
"mazhariyet","ayna olma, görünme yeri"
"medar","çerçeve, yörünge"
"menzil","yer, mekân"
"mertebe","derece"
"mevcudat","varlıklar"
"musahabe","karşılıklı sohbet etme"
"müştak","çok arzulu ve istekli"
"müteselli","teselli bulan"
"şifahî","sözle, görüşerek konuşma"
"tevahhuş","ürküntü, kaçma, çekinme"
"ünsiyet","dostluk, yakınlık"
"Vâcibü’l-Vücud","varlığı zorunlu olan ve var olmak için hiçbir sebebe ihtiyacı olmayan Allah"
"vech","yön"
"vuhuş","yabaniler, vahşiler"
"ziyade","çok, fazla"
"acz-i mutlak","son derece güçsüzlük; Allah’a karşı mutlak mânâda âcizliğini bilmek"
"aziz","izzetli, çok değerli, saygıdeğer"
"burhan-ı nurefşân","nur saçan delil"
"çâr çiz","dört şey"
"çâr","dört"
"çün","gibi"
"fakr-ı mutlak","son derece fakirlik, çaresizlik; Allah’a karşı mutlak mânâda fakirliğini bilmek"
"fıkra","bölüm, kısa yazı"
"fıkra-i rânâ","güzel ve lâtif olan kısa yazı"
"haşmet-i sultan","saltanatın haşmeti"
"hutbe-i şirin","sevimli ve tatlı hutbe"
"hutur","hatıra gelme, kalbe doğma"
"ilh.","(ilâ âhir) sonuna kadar"
"istidad","kabiliyet, yetenek"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi olan Allah"
"kitab-ı kâinat","kâinat kitabı, evren"
"kudret","güç, iktidar"
"lâzım âmed","lazım gelir, gerekir"
"lisan","dil"
"mu’cizât","mu’cizeler; benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şeyler"
"nâme-i nurîn-i hikmet","hikmetin nurlu mektubu"
"nazenin","ince, nazik, narin"
"nazm","kàfiyeli, vezinli söz; şiir"
"nutk","konuşma"
"rengin","rengârenk, süslü, parlak"
"safha-i rengin","süslü, parlak, rengârenk sayfa"
"semâ","gök"
"seyran","seyretme"
"şevk-i mutlak","her durumda şevk içinde, coşkulu ve neşeli olmak"
"şükr-ü mutlak","mutlak bir şükür içinde olmak"
"takrir eylemek","bildirmek"
"tanzim","düzenleme"
"tarik-i aczmendî","Cenâb-ı Hakka karşı âcizliğini ve fakirliğini hissetme ve bunu bildirme yolu"
"tarik-i Nakşî","Nakşî tarikatı; Buharalı Muhammed Bahaüddin Nakşibendi Hazretleri tarafından kurulan tarikat"
"tekmil","tamamlama, mükemmelleştirme"
"terk-i dünya","dünyayı terk etme, dünya ile ilgilenmeme"
"terk-i hestî","kendinden geçmek, varlığını terketmek"
"terk-i terk","terki terk etmek; terkedilen şeyleri düşünmemek"
"terk-i ukbâ","âhiretteki mükâfatları terketmek, düşünmemek"
"tulû","doğma"
"vahdet","birlik"
"vâris","mirasçı"
"vücud-u Sâni","herşeyi san’atlı bir şekilde yaratan Allah’ın varlığı"
"zemin","yer"
"ağsân","dallar"
"âşiyâne","yuva"
"Cemîl-i Zülcelâl","heybeti ve yüceliği sınırsız, güzelliği sonsuz olan Allah"
"dâhiye-i hilkat","yaratılış harikası"
"dest-i hikmet","hikmet eli"
"ecrâm-ı semâviye","gök cisimleri"
"gemi-i cebbar","büyük ve azametli gemi"
"hadsiz","sınırsız"
"Hakîm-i Zülcelâl","sonsuz yücelik ve heybet sahibi olan ve herşeyi hikmetle yapan Allah"
"hane-i devvar","dönen ev"
"harika-i san’at-ı Hâlıkane","Allah’ın yarattığı san’at harikası"
"haşiye","dipnot, açıklayıcı not"
"Kadîr-i Zülkemâl","kudreti herşeyi kuşatan, sonsuz mükemmellik sahibi Allah"
"kehkeşan","samanyolu"
"masnuat","san’at eseri varlıklar"
"melâike","melekler"
"mescid-i seyyar","gezici mescid"
"mezraacık","tarla"
"misbah-ı nevvar","nurlu kandil"
"mu’cizât","mu’cizeler; benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şeyler"
"mu’cizât-ı kudret","kudret mu’cizeleri"
"mu’cize-i kudret","kudret mu’cizesi"
"muvakkat","geçici"
"müdakkik","dikkatli"
"nadire-i hikmet","hikmetin az bulunan harikası"
"nazenin","ince, nazik, narin"
"nezaret","bakma, bakış"
"semâvât ehli","semâda yaşayan varlıklar; melekler, ruhanîler"
"temâşâ","seyretme"
"teşhir edilmek","sergilenmek"
"tûbâ-yı hilkat","yaratılış ağacı"
"ulvî","yüce"
"âbidâne","kulluğa yaraşır bir şekilde"
"halka-i kübrâ","büyük halka"
"meczup","cezbeye gelmiş"
"mensup","bağlı"
"musahhar","boyun eğen, itaat eden"
"müsebbih","tesbih eden, Allah’ı şânına lâyık ifadelerle anan"
"sikke","damga, mühür"
"turra","nişan, mühür"
"âhir","son"
"berzah","geçit, aralık, perde"
"cenâh","kanat"
"ezvak","zevkler; mânevî lezzetler"
"ferâiz-i diniye","dinin kesin emirleri; Allah tarafından yapılması kesin olarak emredilen şeyler"
"hakaik-i imâniye","iman hakikatleri"
"hakikat","doğru, gerçek"
"imtisal","uyma, yerine getirme"
"inkişaf","açığa çıkma, gelişme"
"itikad etmek","inanmak"
"kerâmât","kerâmetler; Allah'ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal ve hareketler"
"mevâcid","vecd halleri, kalbe zevk veren haller"
"nokta-i müntehâ","son nokta"
"silsile-i Nakşî","Nakşibendî tarikatının silsilesi, halifeler zinciri"
"suret","biçim, şekil"
"sülûk","mânevî yol alma"
"Sünnet-i Seniyye","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"tarik","mânevî yol"
"tarikat","mânevî ilerlemeye götüren yol"
"Tarîk-i Nakşî","Buharalı Muhammed Bahaüddin Nakşibendi Hazretleri tarafından kurulan, gizli zikre dayanan tarikat"
"tasavvuf","kalbi, dünyanın gelip geçici işlerinden ayırıp, Allah sevgisi ile bağlama; tarikat ehli olma"
"velâyet","velîlik"
"velâyet-i kübrâ","en büyük velîlik"
"velâyet-i suğrâ","küçük derecedeki velîlik"
"velâyet-i vustâ","orta derecedeki velîlik"
"veraset-i nübüvvet","peygamberin vârisliği makamı"
"vuzuh","açıklık, açık ve anlaşılır şekilde olma"
"akaid-i İslâmiye","İslâm dininin esasları, inançları"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"emrâz-ı kalbiye","kalbî hastalıklar"
"esrar-ı Kur’âniye","Kur’ân’ın sırları"
"farz","Allah tarafından yapılması kesin olarak emredilen şey"
"hakaik","hakikatler"
"hakaik-i imâniye","iman hakikatleri"
"hakaik-i İslâmiye","İslâmın hakikatleri"
"hakikat","doğru, gerçek"
"hâsiyet","özellik"
"hayret","şaşkınlık"
"heyet-i İslâmiye","İslâm topluluğu, Müslümanlar"
"himmet","ciddî gayret, çalışma"
"i’câz-ı Kur’ân","Kur’ân’ın mu’cize oluşu"
"irşad","doğru yolu gösterme, uyarma"
"itikad","inanç"
"izale","giderme, ortadan kaldırma"
"kâr-ı akıl","aklın kabul edeceği iş"
"Kur’ânî","Kur’ân’a ait"
"lâkayt","duyarsız, ilgisiz"
"lemeât","parıltılar"
"malûm","bilinen"
"maruz","uğrama, tesirinde kalma"
"medar","sebep, vesile"
"münasip","uygun"
"müşkül","zor"
"nâfi","faydalı, yararlı"
"rahmet","şefkat, merhamet, ihsan"
"saadet-i ebediye","sonsuz mutluluk"
"sarf etmek","harcamak"
"seyr ü sülûk","İlâhî hakikatlere ulaşmak için bir rehberin öncülüğünde çıkılan mânevî yolculuk"
"sülûk","mânevî yol alma"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"şekavet-i ebediye","sonsuz sıkıntı ve mutsuzluk"
"takviye","kuvvetlendirme"
"tasavvuf","kalbi, dünyanın gelip geçici işlerinden ayırıp, Allah sevgisi ile bağlama; tarikat ehli olma"
"tasavvur","düşünce"
"tehacümat","hücumlar"
"tiryak","derman, ilaç"
"vâcib","dinî bakımdan yapılması şart ve kesin olan emir"
"zındıka","dinsizlik, inançsızlık"
"zulümat","karanlıklar"
"ahbab","dostlar, sevilenler"
"akarib","akrabalar, yakınlar"
"akran","arkadaşlar, denkler, yaşıtlar"
"âlem-i berzah","dünya ile âhiret arasındaki kabir âlemi"
"Cenâb-ı Hak","Hakkın ta kendisi olan, şeref ve azamet sahibi yüce Allah"
"diyar-ı gurbet","gurbet diyarı, yurdu"
"ekseriyet-i mutlaka","büyük çoğunluk"
"elîm","acıklı, üzücü"
"firkat","ayrılık"
"garibâne","garip olarak, kimsesiz"
"gayret","şeref, haysiyet, izzet"
"hamiyet","din, vatan, millet gibi önemli değerleri koruma duygusu ve gayreti"
"hazin","hüzün veren, acıklı"
"hazinâne","hüzünlü bir şekilde"
"hemheme","rüzgârın esmesi ile ağaç yapraklarından çıkan sesler"
"hissedar","pay sahibi"
"hissiyat","hisler, duygular"
"ihsan","bağış, ikram"
"medar-ı teselli","teselli kaynağı"
"muhtelif","çeşitli"
"müteessir etmek","üzüntüye sevketmek"
"neş’et","doğma, meydana gelme"
"sair","diğer, başka"
"tayyetmek","kesmek, atlamak"
"ziyade","çok, fazla"
"âcizem","âcizim, güçsüzüm"
"afv-cûyem","af diliyorum"
"akarib","akrabalar, yakınlar"
"alâkadar","alâkalı, ilgili"
"alîlem","hastayım"
"âmâde","hazır"
"atâ-ender","lütuf ve bağış içinde"
"belâbil","bülbüller"
"belâ-ender","belâ içinde"
"bîçare","çaresiz"
"bî-ihtiyarem","iradesizim, kendi irade ve ihtiyarımla hareket edemiyorum"
"bîkesem","kimsesizim"
"çün","çünkü"
"daire-i gurbet","gurbet dairesi"
"demâ","her zaman"
"ebedü’l-âbâd","sonsuzların sonsuzluğu, âhiret"
"ekser","pekçok"
"el-aman-gûyem","aman diliyorum"
"fâni","geçici, ölümlü"
"fesübhânallah","“Allah her türlü eksiklikten, kusur ve noksandan sonsuz derecede yücedir” anlamında bir hayret ifadesi"
"fevkalâde","olağanüstü"
"feyz-i Kur’ân","Kur’ân’ın verdiği ilham, bereket ve ilim bolluğu"
"firkat","ayrılık"
"garibâne","garip olarak, kimsesiz"
"garibem","yalnızım, gurbetteyim"
"hasıl olan","meydana gelen"
"hatâ-ender","hatâ içinde"
"lisan","dil"
"lütf-u Rahmân","rahmeti sonsuz, yarattıklarını esirgeyip koruyan, şefkat eden ve rızıklandıran Allah’ın iyilik ve bağışı"
"meded-hâhem","yardım istiyorum"
"mevcudat","varlıklar"
"nâtüvânem","iktidarsızım, çaresizim"
"nefis","kişinin kendisi"
"nuranî","nurlu, parlak"
"nur-u iman","iman nuru, aydınlığı"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"rikkatli","acınacak, acındırıcı"
"safâ-ender","gönül hoşluğu içinde"
"şekvâ","şikâyet"
"tevekkül","Allah’a dayanma ve güvenme"
"tevellüt","doğma, meydana gelme"
"ünsiyet","dostluk, yakınlık, alışkanlık"
"vefâ-ender","vefâ içinde"
"zaîfem","zayıfım"
"zidergâhet","senin dergâhından, yüce katından"
"acz","âcizlik, güçsüzlük"
"âli","yüce, yüksek"
"cefâ-ender","cefâ ve sıkıntı içinde"
"Cenâb-ı Hak","Hakkın ta kendisi olan, şeref ve azamet sahibi yüce Allah"
"cihan","dünya, âlem"
"çendan","gerçi"
"fakr","fakirlik, ihtiyaç hali"
"fenâ-ender","fenâ, gelip geçicilik içinde"
"fıkra","kısa yazı, bölüm"
"garib","yalnız, kimsesiz"
"ger","eğer"
"hadis","Peygamberimize ait söz, emir veya davranış"
"hakikat","doğru, gerçek"
"hebâ-ender","boşluk ve hiçlik içinde"
"icra etmek","yerine getirmek"
"iltica","sığınma"
"kâfi","yeterli"
"nefs","kişinin kendisi"
"nur","ışık, aydınlık"
"nur-u iman","iman nuru, aydınlığı"
"rahat-ı kalb","kalp rahatlığı"
"tebeddül","başkalaşma, değişme"
"tevekkül","Allah’a dayanma ve güvenme"
"tevkil","vekalet verme"
"zulmet","karanlık"
"tasdî","rahatsız etme, baş ağrıtma"
"ulvî","yüce"
"bekâ","devamlılık, kalıcı olma"
"bâki","varlığı devam eden, daimî olan"
"ahval","haller, durumlar"
"akvâl","sözler"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"aziz","izzetli, çok değerli, saygıdeğer"
"bilbedâhe","ap açık bir şekilde"
"bizzarure","zorunlu olarak"
"dâmen-i muallâ","yüksek namus sahibi; yüce, yüksek etek"
"ef’al","fiiller, işler"
"ehl-i dalâlet","doğru ve hak yoldan sapmış, inançsız kimseler"
"galeyan","kaynama, coşma"
"hararet-i gariziye","duyguların kuvvetli olması hâli, ateşlilik"
"hâşâ ve kellâ","asla ve asla, kesinlikle öyle değil"
"hengâmında","sırasında, zamanında"
"hevesât-ı nefsaniye","nefsin hevesleri, arzu ve istekleri"
"hikmet","gaye, fayda"
"hüccet","delil"
"iktifa","yetinme"
"iltihab","tutuşma, alevlenme"
"ittifak","birleşme, birlik"
"kemâl-i iffet","tam ve eksiksiz bir iffet ve namusluluk"
"kesret-i izdivaç","çok evlilik"
"medar-ı tenkit","tenkide sebep"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen kişi"
"müstenid","dayanan"
"nefsânî","nefsin hoşuna gider şekilde"
"pest","alçak, aşağı"
"sükûnet","durgunluk, hareketsizlik"
"şehevânî","şehvetle ilgili, şehvetle alâkalı"
"şübehât","şüpheler"
"tamam-ı ismet","hata ve günahlardan tamamıyla uzak"
"telâkki","anlama, kabul etme"
"tevakkuf","durma, duraklama"
"tezevvüc","evlilik, evlenmek"
"tezevvücât","evlilikler"
"Zât-ı Risâlet","kendisine kitap gönderilmiş olan Zât; Peygamberimiz Hz. Muhammed (a.s.m.)"
"ahkâm","hükümler, esaslar"
"ahkâm-ı din","dinin hükümleri, esasları"
"ahkâm-ı şeriat","şeriatın hükümleri, esasları"
"ahvâlât","haller, durumlar"
"akd-i semâvî","İlâhî akit; Hz. Zeyneb’i, Peygamberimize (a.s.m.) Cenâb-ı Hakkın nikâhlaması"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"azîm","büyük"
"bilfiil","fiilen, uygulamada"
"binaen","dayanarak"
"delâlet","delil olma, işaret etme"
"esrar","sırlar, gizli hakikatler"
"esrar-ı din","dinin sırları"
"etvar","tavırlar, davranışlar"
"ezvâc-ı tâhirat","temiz eşler; Peygamber Efendimizin (a.s.m.) iffetli, mübarek hanımları"
"fehm","anlama, kavrayış"
"ferâset","anlayışlılık, çabuk seziş"
"fevkinde","üstünde"
"fıtrat","yaratılış"
"hamele","taşıyıcı"
"harekât","hareketler"
"harikulâde","olağanüstü, şaşırtıcı derecede"
"hisse-i fehm","anlayış konusunda payına düşen"
"hizmetkâr","hizmetçi"
"hususî","özel"
"ifa etme","yerine getirme"
"imtizaç","kaynaşma, uyuşma"
"izzetli","şeref ve itibar sahibi"
"kader","Allah’ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"küfüv","denk, uygun"
"mahfî","gizli"
"mânen","mânevî olarak"
"mazhar","erişme, nail olma"
"me’haz","kaynak"
"menâbi-i din ve şeriat","şeriat ve dinin kaynakları"
"meşrep","huy, yaratılış, ahlâk"
"misal","örnek"
"muâmelât-ı zâhiriye","görünürdeki uygulamalar"
"muhtelif","çeşitli"
"müteaddit","birçok, çeşitli"
"râvi","rivayet eden, nakleden"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"rivayet-i sahiha","sağlam ve doğru olarak ulaşan haber"
"Sahabe","Hz. Peygamberi (a.s.m.) dünya gözüyle gören ve onun yolundan giden Müslümanlar"
"şıkk-ı zâhirî","görünürdeki taraf"
"şua","parıltı"
"şule","ışık"
"tabakat","tabakalar, dereceler"
"tatlik etmek","boşamak"
"tezahür","belirme, görünme"
"tezevvüc","evlilik, evlenmek"
"vücuh","vecihler, yönler"
"zevc","eş, koca"
"zevce","eş, hanım"
"ahkâm-ı şeriat","şeriatın hükümleri, esasları"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"âmir","emreden, idareci"
"batınî","görünmeyen"
"def","ortadan kaldırma, giderme"
"efkâr-ı âmme","genel düşünce, kamuoyu"
"efrad","fertler, bireyler"
"evlâd","çocuklar"
"hakikî","gerçek, doğru, asıl"
"hikmet-i âmme","genel gaye ve fayda; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hisse-i fehm","anlayış konusunda payına düşen"
"hitap","konuşma"
"hükm-ü kader","kaderin hükmü"
"hükm-ü şer’î","şeriatın hükmü, kanunu"
"inkılâp","dönüşme, değişme"
"inkıyad","boyun eğme, itaat etme"
"itibarıyla","özelliğiyle"
"kader","Allah’ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"maslahat-ı umumiye","genel fayda ve yarar"
"muamele etmek","davranmak"
"nazar","bakış"
"nefis","insanı maddî zevk ve isteklere sevk eden kuvvet"
"padişah-ı ruhanî","ruhanî padişah; dinî bir hizmetle Allah tarafından vazifelendirilen peygamber veya velî padişah"
"peder","baba"
"pederâne","babaya yakışır şekilde"
"rahmet-i İlâhiye","Allah’ın rahmeti, şefkat ve merhameti"
"raiyet","halk, vatandaş, birinin idaresinde olan"
"risalet","peygamberlik"
"şahsiyet-i insaniye","insan şahsiyeti, insan olma özelliği"
"şefkat","içten ve karşılıksız merhamet, sevgi"
"şümullü","kapsamlı"
"tazammun","içine alma, kapsama"
"ümmet","peygambere inanıp onun yolundan gidenler, mü’minler"
"vazife-i risalet","peygamberlik görevi"
"vehm","zan, şüphe, kuruntu"
"zâhirî","görünen"
"zevc","eş, koca"
"zevce","eş, hanım"
"zıhar","bir kişinin, kendi hanımını, annesi gibi evlenmesi kendisine haram olan birine benzetmesi"
