"kelime","anlam"
"münhasır","ait, mahsus, sınırlı"
"müsamaha","hoşgörü"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"nazar-ı dikkat","dikkat içeren bakış"
"nezafet","temizlik"
"nezahet","nezihlik, temizlik"
"nokta-i nazar","bakış noktası, açısı"
"rezilet","rezillik, aşağılık"
"safha","merhale, aşama, dönem"
"sâlik","yol alan, bir yol veya meslekte yürüyen"
"seciye","huy, karakter"
"sıhhat","sağlamlık, doğruluk, sağlık"
"sıhhî","sağlıklı"
"sulhperverlik","barışseverlik"
"tahammül","dayanma, katlanma, sabretme"
"tahripkâr","tahrip ederek"
"takbih","kötüleme, çirkin görme"
"vuku bulma","meydana gelme"
"âlim","ilim sahibi"
"bahis mevzu","söz konusu"
"bünyan","yapı, bünye, saray"
"celb etme","çekme"
"fâik","üstün"
"farz etmek","şart koşmak, zorunlu tutmak"
"gıybet","arkadan çekiştirmek, o anda yanında olmayan birisinin aleyhinde konuşmak"
"haşarat","zehirli böcekler"
"hıyanet","hainlik, ihanet"
"hüsn-ü niyet","iyi niyet"
"iffet","namus"
"iktisat","tutumluluk"
"imha etme","yok etme"
"intişar","yayılma"
"israf","savurganlık"
"istikamet","doğruluk"
"kaide","düstur, prensip"
"mahşer","haşir meydanı, kıyametten sonra insanların âhirette tekrar diriltilip toplanacakları yer"
"muhafaza","koruma, saklama"
"muharrir","yazar, gazeteci"
"muhitü’l-maarif","ilim okyanusu, ilim ansiklopedisi"
"mukaddes","her türlü çirkinlikten ve eksiklikten arınmış, kutsal"
"müessir","tesirli, etkili"
"mükemmel","noksansız, kusursuz"
"münhasır","ait, mahsus, sınırlı"
"müsamaha","hoşgörü"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"nazar-ı dikkat","dikkat içeren bakış"
"nezafet","temizlik"
"nezahet","nezihlik, temizlik"
"nokta-i nazar","bakış noktası, açısı"
"rezilet","rezillik, aşağılık"
"safha","merhale, aşama, dönem"
"sâlik","yol alan, bir yol veya meslekte yürüyen"
"seciye","huy, karakter"
"sıhhat","sağlamlık, doğruluk, sağlık"
"sıhhî","sağlıklı"
"sulhperverlik","barışseverlik"
"tahammül","dayanma, katlanma, sabretme"
"tahripkâr","tahrip ederek"
"takbih","kötüleme, çirkin görme"
"vuku bulma","meydana gelme"
"akide","inanç"
"bilâ-tevakkuf","duraksamadan, durmaksızın"
"cihanşümul","dünya çapında, evrensel"
"esrarengiz","sırlı, gizemli"
"haiz","sahip olma"
"hülâsa","öz, özet"
"i’cazkâr","mu’cizeli, benzerini yapmakta başkalarını âciz ve hayrette bırakan"
"i’tilâ","yükselme, yücelme"
"ilham","Allah tarafından insanın kalbine indirilen mânâ"
"ilticâgâh","sığınak"
"intişar","yayılma"
"kanaat-bahş","kanaat verici, tatmin eden, doyurucu"
"kitab-ı münzel","indirilen, indirilmiş kitap"
"kudret","güç ve iktidar"
"lisan","dil"
"meclûb etme","celb etme, çekme"
"mukaddes","her türlü çirkinlikten ve eksiklikten arınmış, kutsal"
"müstenid","dayanan"
"Resul-ü İslâm","İslâm Peygamberi"
"sâik","sevk edici sebep, neden"
"takdîskâr","takdis eden, mukaddes ve kusurlardan uzak olduğunu ifade eden"
"takrir","ifade etme, bildirme"
"talimat","bildiriler, emirler"
"tebliğ","bildirme, ulaştırma"
"tefevvuk","üstün gelme"
"telâkki","anlama, kabul etme"
"temâdi","devamlı"
"terakki","ilerleme"
"tetkik","inceleme, araştırma"
"akaid","inanç sistemi; dinin inanılması gereken inançları ve yapılması gereken ibadetlerin tümü"
"akaid-i diniye","dinî inançlar ve ibadetler"
"akide","inanç"
"aklî","akılla ilgili, akla uygun"
"bizzat","kendisi"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dimağ","akıl, beyin"
"ehl-i İslâm","İslâma tabi olan, Müslümanlar"
"filhakika","gerçekten, doğrusu"
"hakiki","gerçek"
"hakperestlik","doğruluk, gerçekçilik"
"hasm","rakip"
"haşir ve neşr","öldükten sonra âhiret âleminde tekrar diriltilip Allah’ın huzurunda toplanma ve sonra tekrar dağılma"
"hülâsa olunma","özetlenme"
"ıslahat","iyileştirme, düzeltme"
"idrâk","anlayış, kavrayış"
"İlâhî","Allah tarafından olan"
"ilham","Allah tarafından kalbe atılan mânâlar"
"intişar","yayılma"
"itaat","emre uyma, boyun eğme"
"itikad","inanç"
"itimad","güvenme"
"kaide","düstur, prensip"
"kâmil","olgun, mükemmelliğe ulaşmış"
"mektep","ekol, akım"
"mısdâk","doğrulayıcı delil, ölçüt, kriter"
"muasır","çağdaş"
"muhakeme","değerlendirme, yargılama"
"muhakkak","gerçekliği kesin olarak bilinen"
"mutabık","uygun"
"muvafık","lâyık, uygun"
"mü’min","iman eden, Allah’a ve Onun gönderdiği şeylere inanan"
"müfad","ifade edilen mânâ, bir şeyden çıkan mânâ"
"müntehî olma","bir fikre, inanca vs. varma, neticeye ulaşma"
"nazarında","gözünde, bakışında"
"pür-nur","çok nurlu, çok aydınlık"
"Rasyonalizm","akılcılık, aklı ön plânda tutan bir felsefî akım"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"risalet","elçilik, peygamberlik"
"sükûnet","dinginlik"
"şuur","bilinç, anlayış, idrak"
"takdim","sunma"
"teçhiz","cihazlandırma, donatma"
"teemmül","düşünme, inceden inceye araştırma"
"tetkik","inceleme, araştırma"
"tevekkül","kulun üzerine düşeni yaptıktan sonra sonucunu Allah’a bırakması; Allah’a güvenme ve Onu vekil kabul etme"
"tevsi","genişletme, kuşatma, ihata etme, kavrama"
"timsal","sembol, örnek, nümune"
"vahiy","Allah tarafından peygambere gelen bilgiler"
"yakîn","kesin ve doğru bilgi"
"Âdil","adalet sahibi, herşeye hakkını veren Allah"
"Âdil-i Mutlak","sınırsız adâlet sahibi Allah"
"âhâd-ı nâs","sıradan insanlar, herhangi bir insan"
"ahz-ı mevki","yer edinme, makam kazanma"
"âlem-i insaniyet","insanlık âlemi"
"âlî","yüce, yüksek"
"asilzâde","soylu"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"bîçare","çaresiz, zavallı"
"cem’ etme","bir araya getirme, toplama"
"derc etmek","içine koymak, yerleştirmek"
"dünya-yı fani","geçici ve ölümlü dünya"
"ebrar","iyi insanlar"
"esmâ-i İlâhiye","Cenab-ı Allah’ın isimleri"
"eşrar","şerli ve kötü kimseler"
"fevkalâde","olağanüstü, çok güzel"
"gadr","zulüm, acımasızlık"
"Hak","doğru ve gerçek olan Allah"
"hakiki","gerçek"
"Hâlık","her şeyi yaratan Allah"
"haysiyet","itibar, özellik"
"huzur-u mehâkim","mahkemelerin önünde durma"
"hürmet","saygı"
"hüsran","zarar, ziyan, kayıp"
"icbar","mecbur etme, zorlama"
"ihkak-ı hak","hak sahibine hakkını verme"
"ihlâl etmek","bozmak, karıştırmak"
"ihtiram","saygı gösterme"
"ilhak","eklemek, ilâve etmek"
"kâinat","evren, yaratılmış herşey"
"kürsî-i muallâ","yüce taht, saygı değer makam"
"mağrur","gururlu, kendini beğenmiş"
"mahkeme-i âdile","âdil mahkeme"
"mazlum","zulme uğramış"
"melce","sığınak"
"mesned-i re’s","başvurma yeri, müracaat makamı"
"muhabbet","sevgi"
"mübeccel","tâzim ve hürmet gösterilen"
"münâsip","uygun, denk"
"müsâdere","el koyma, toplattırma"
"müsavi","eşit"
"pâyimâl edilme","ayak altında alınma, çiğnenme"
"penah","sığınak, dayanak"
"saltanat","sultanlık makamı, egemenlik, hâkimiyet"
"ser-füru","baş eğme, söz dinleme, itaat etme"
"sezâ","lâyık"
"şeref","yükseklik, yücelik, büyüklük"
"şeref-bahş","şeref veren (bk. ş-r-f)"
"taht-ı âlî","yüce taht; büyük makam"
"takriz","birşeyi veya bir eseri beğendiğini söyleme ve bu gayeyle yazılan yazı"
"tazallum-u hâl","mazlum olduklarını anlatmak, zulme uğradıklarını şikâyet etmek"
"tebah","harap yer, yıkıntı, yıkılmış"
"tebcil","yüceltme, saygı gösterme"
"tecellîgâh","yansıma ve görünme yeri"
"vilayet","il"
"zâlim","zulmeden, zulüm yapan"
"âbide","tapınak, ibadet edilecek yer"
"âciz","güçsüz, zavallı"
"adalet","her hak sahibine hakkının tam ve eksiksiz verilmesi"
"aksettirme","yansıtma"
"akvâm-ı saire","diğer kavimler, milletler"
"arşın","yaklaşık 68 cm’lik bir ölçü birimi"
"arz etmek","söylemek, ifade etmek"
"beşer","insanlık"
"bîçare","çaresiz, zavallı"
"celp etme","çekme"
"cereyan","akım, hareket"
"Engizisyon","16. ve 17. yüzyılda Hıristiyan Katolik mezhebinden ayrılan veya papaya karşı gelen kimselere karşı, arslana parçalatma, ateşte yakma gibi cezalar uygulayan mahkeme"
"ezcümle","meselâ, örneğin"
"fert","birey"
"hakiki adalet-i Kur’âniye","Kur’ân’ın gerçek ve doğru adaleti"
"hâkim","yargıç, kadı"
"hasım","düşman"
"haşmet","heybet, görkem"
"hilâf","ters, zıt"
"huzur-u mehâkim","mahkemelerin önüne gelme"
"iftihar","övünme"
"ihtar","hatırlatma, uyarma, ikaz"
"inşa","yapma, vücuda getirme"
"İstanbul",""
"kalbetme","dönüştürme, çevirme"
"kısas","suçluyu, işlediği suçun aynıyla, misliyle cezalandırma"
"mahkûm olma","hüküm giyme, hakkında hükmedilme"
"misal","örnek, benzer"
"mukabil","karşılık"
"mübarek","bereketli, hayırlı"
"mümessil","temsilci"
"mürafaa-i şer’î olma","şer'î mahkemede yargılanma, duruşma kurallarına uygun hareket etme"
"müsavî","eşit, denk"
"Padişah-ı maznûn","sanık konumunda bulunan Padişah"
"seyyah","gezginci"
"sürur","mutluluk, sevinç"
"şahit","tanık, delil"
"tâbi","bağlı olma, uyma"
"tazminât","maddî veya mânevî zarara karşılık ödetilen maddî bedel, mal"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"alâkadar","alâkalı, ilgili"
"asır","yüzyıl"
"âyât","âyetler, delliler"
"aziz","çok değerli, izzetli, saygın"
"bedayi’","harika özellikler"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"beşer","insanlık"
"beyyinât","mu’cizeli açık âyetler, deliller"
"binaen","-dayanarak"
"camiiyet","kapsayıcılık"
"ecdad","dedeler, atalar, cedler"
"ehadiyet","Allah’ın birliğinin ve isimlerinin herbir varlıkta ayrı ayrı tecellî etmesi"
"ehl-i ilim","âlimler"
"ehl-i tevhid","Allah’ın birliğine ve her şeyin Ondan geldiğine iman edenler"
"ehl-i ukûl","akıllılar, akıl sahipleri"
"ekmeliyet","en mükemmel bir şekilde"
"elhasıl","kısaca, özetle"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"feyz","ilim bolluğu, ihsan, bereket"
"hakaik","gerçek mahiyetler, esaslar"
"Hâlık","her şeyi yaratan Allah"
"Hâlık-ı Kâinat","bütün âlemleri yaratan Allah"
"hasebiyle","dolayısıyla, itibariyle"
"hitap","konuşma"
"i’câz","mu’cizelik; bir benzerini yapma konusunda başkalarını âciz bırakma"
"ins ve cin","insanlar ve cinler"
"izah","açıklama"
"kâinat","evren, yaratılmış herşey"
"Kelâmullah","Allah’ın kelamı, Kur’ân"
"kudsî hakaik","kutsal hakikatler, esaslar"
"kudsî","her türlü kusur ve noksandan uzak"
"Kur’ân-ı Mu’cizü’l-Beyan","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur’ân"
"marziyât","Allah’ın razı olduğu şeyler, fiil ve hareketler"
"merbûtiyet","bağlı olma, bağlılık"
"mevcudiyet","var olma hali"
"muhakeme","mahkeme etme, yargılama"
"mübarek","bereketli, hayırlı"
"müdakkik","dikkatli bir şekilde araştıran"
"mütehassıs","ihtisas sahibi, uzman"
"nihayet","son"
"nihayetsiz","sınırsız, sonsuz"
"saadet","mutluluk"
"selâset-i beyân","ifade ve anlatımdaki akıcılık"
"semâvî","Allah tarafından olan, İlâhî"
"sevk edilme","gönderilme"
"tabakat-ı beşer","insan tabakaları, sınıfları"
"tefsir","Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"tekâmül","ilerleme, olgunlaşma"
"tekemmülât","olgunlaşmalar"
"tereşşuhat","sızıntılar"
"tevârüs etme","birbirinden miras alma"
"ulviyet","yücelik, yükseklik"
"üslûp","ifade ve söyleyiş tarzı"
"vahdâniyet","Allah’ın bir ve tek oluşu, ortağının bulunmayışı"
"zaruret","zorunluluk, gereklilik"
"ziyade","çok"
"âdil","adaletli"
"ahkâm","hükümler, esaslar"
"arz etme","sunma"
"âsâyiş","güven, emniyet"
"asır","yüzyıl"
"âyât-ı Kur’âniye","Kur’ân-ı Kerimin âyetleri"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"bilhassa","özellikle"
"cihet","taraf, yön"
"daima","sürekli"
"ecdad","atalar, cedler"
"hâin","hıyanet, kötülük eden"
"hâinâne","hâince, sinsice"
"hakaik-ı imaniye","iman hakikatleri, esasları"
"hakikat","gerçek"
"hikmet","sır, incelik; fayda, gaye"
"hitap","konuşma"
"hususan","bilhassa, özellikle"
"idrâk","anlayış, kavrayış"
"iftira","yalan yere birisini suçlu göstermek"
"iman-ı billâh","Allah’a iman etme"
"izah","açıklama"
"kaziye-i muhkeme","kesinleşmiş hüküm, bir daha bozulamayacak karar"
"kudsî","yüce, yüksek"
"mevzu","konu"
"mümtaz","seçkin, üstün"
"müstesnâ","seçkin, benzeri olmayan"
"mütedâvil","elden ele dolaşan"
"mütemadiyen","sürekli olarak"
"nevi","çeşit, tür"
"sâha-yı fiil","uygulama alanı"
"Selef-i Salihîn","ilk devir İslâm büyükleri; Allah’ın isim ve sıfatlarını âyet ve hadislerde geldiği gibi kabul eden ve tevil cihetine gitmeyen Müslümanlar, Sahabe ve Tabiin gibi"
"sevkedilme","gönderilme"
"sükûn","huzurlu ve sessiz ortam"
"şâkirt","talebe"
"şifahen","sözlü olarak"
"tahrikât","tahrik etmeler, kışkırtmalar"
"tasdik","doğrulama, onaylama"
"tefsir","açıklama, yorum; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"temyiz mahkemesi","bir alt mahkemenin karar vermiş olduğu bir davayı tekrar görmeye yetkili olan üst mahkeme"
"tertip","hile, dolap vs. düzenleme, plânlama"
"tetkik","inceleme, araştırma"
"tevhid-i İlâhî","Allah’ın birliği"
"umumî","genel"
"vecih","şekil, tarz"
"zaaf","zayıflık, güçsüzlük"
"zevat-ı kiram","muhterem ve değerli zâtlar, büyük şahsiyetler"
"a’mâl-i uhreviye","âhirete ait ameller, işler, fiiller"
"arz etme","sunma"
"Asâ-yı Musa","Risale-i Nur Külliyatından bir eser"
"asâyiş","emniyet, güvenlik"
"âyât-ı Kur’âniye","Kur’ân-ı Kerimin âyetleri"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"beyan","açıklama, anlatım"
"celse","oturum, duruşma"
"Denizli",""
"Eminönü","(bk .bilgiler)"
"erkân-ı imaniye","imanî rükünler, imanın temel esasları"
"fenalık","çirkinlik, kötülük"
"garazkâr","kötü niyet sahibi, art niyetli"
"gayri","başka"
"hakiki","gerçek"
"katiyet","kesinlik, şüphesizlik"
"külliyat","takım eserler"
"letâif","insandaki ince duygular"
"mahkeme-i âli","yüce, yüksek mahkeme"
"malûm","bilinen, belli"
"mânevî","mânâya ait, maddî olmayan"
"mâruzât","arzedilen şeyler, takdim edilenler"
"mecal","yer, alan, saha"
"mel’unâne","lânetlenmiş"
"Mersin",""
"mevcudiyet","var olma hali"
"minnettarlık","şükran duymak, teşekkür etmek"
"muhafız","koruma, bekçi"
"münâfi","aykırı, zıt"
"münkir","inanmayan, inkâr eden"
"müteveccih","yönelik, yönelmiş"
"neşr","yayma, duyurma"
"Nûr Şâkirdi","Risale-i Nur talebesi"
"nüsha","kopya"
"rıza-i İlâhî","Allah rızası"
"risale","Risale-i Nur'dan her bir bölüm"
"riyâzî","hesap ve hendeseye dair; matematiksel"
"sâha-yı tatbik","uygulama sahası, alanı"
"Sebilü’r-Reşad Gazetesi",""
"sed çekmek","engel olmak"
"sûret-i mahsusa","hususi, özel şekilde"
"şâkird","talebe, öğrenci"
"tahkikî","doğruluğunu araştırarak, araştırmaya dayanarak"
"takdim","sunma"
"tefsir","açıklama, yorum; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"tertip","hile, dolap vs. düzenleme, plânlama"
"umum","bütün"
"vecih","yön, tarz"
"âb-ı hayat","hayat suyu"
"âdil","adaletli"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"Aleyhisselâm","Allah’ın selâmı onun üzerine olsun"
"âmî","cahil"
"asâ","baston, değnek"
"Asâ-yı Musa","Risale-i Nur Külliyatı’ndan bir eser"
"âyât-ı Kur’âniye","Kur’ân-ı Kerimin âyetleri"
"aynelyakîn","gözlem ve müşahedeye dayanarak, kuşkuya yer bırakmayacak şekilde kesin bilme"
"âzamî","en büyük, en çok"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"beşeriyet","insanlık"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"delâil-i vahdâniyet","Cenab-ı Allah’ın birliğinin delilleri, benzeri ve ortağının olmadığına dair deliller"
"derece-i tahkik","araştırma ve her şeyin gerçek yüzünü ortaya çıkarma derecesi"
"faaliyet","çalışma"
"filozof","felsefe ile uğraşan, felsefeci"
"hainâne","haince, sinsice"
"hakaik-ı imaniye","iman hakikatleri"
"hakkalyakin","bizzat yaşamak suretiyle, kuşkuya yer bırakmayacak şekilde kesin bilme"
"Hâlık-ı Kâinat","evreni ve bütün varlıkları yaratan Allah"
"hülâsa","öz, özet"
"hürriyet","serbestlik, özgürlük"
"ihtişam","haşmetlilik; heybetlilik"
"iman-ı billah","Allah’a iman etme"
"kudsî","kutsal"
"letâif","insandaki ince duygular"
"mestur","gizli, örtülü"
"mevcudiyet","var olma hali"
"mevcut","var olan, varlık"
"Musa","[bk. bilgiler – Mûsâ (a.s.)]"
"mütefekkir","aydın, düşünür"
"sefer","yolculuk"
"semâvî","vahye dayanan, Allah tarafından olan, İlâhî"
"suhûlet","kolaylık"
"tahsisen","özel olarak, hasseten, bir kişiye veya bir şeye ait kılarak"
"tasdik","doğrulama, onaylama"
"tazammun","kapsama, içine alma"
"tefsir","açıklama, yorum; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"temin","garanti etme, güvence verme"
"teshir etme","emri altına verme"
"tevhid","birleme; herşeyin bir olan Allah’a ait olduğunu bilme ve inanma"
"ulûhiyet","Cenâb-ı Allah’ın ilâhlığı"
"ulvî","yüce, yüksek"
"umum","bütün"
"vahdâniyet","Allah’ın bir ve benzersiz olması, ortağının bulunmaması"
"vahdâniyet-i İlâhiye","Allah’ın birliği, ortağının ve benzerinin olmayışı"
"vicdan","kalbe ait hislerin mazharı, aynası"
"ziyadar","ışıklı, parlak"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"Asâ-yı Mûsa","Risale-i Nur Külliyatı’ndan bir eser"
"âsâyiş","kanuna uygunluk, korkusuzluk, sulh, sükûn"
"asır","yüzyıl"
"azap","eziyet, sıkıntı"
"bizzat","kendisi"
"cami","içine alan, kapsayan"
"cehennemî","cehennem gibi"
"dünyevî","dünya ile ilgili"
"ecdad","atalar, cedler"
"entrika","dalavere, dolap çevirme"
"feda-yı can","canını feda etme, yolunda canını verme"
"günâ","tür, çeşit"
"hakikat","gerçek"
"harîm","harem dairesi; herkesin giremeyeceği yer, dokunamayacağı şey"
"hülâsa","öz, özet"
"ızdırap","sıkıntı, aşırı elem"
"iştigal","meşgul olma, uğraşma"
"iz’âç","sıkıntı verme, rahatsız etme"
"kudsî","yüce, kutsal"
"kütüphâne-i mesâî","çalışma kütüphanesi, içinde çalışılan kütüphane"
"maruz kalma","tesiri altında kalma, uğrama"
"mâruzât","arzedilen şeyler"
"mazhariyet","erişme, nail olma"
"mel’unâne","lanetlenmiş olarak"
"men’etme","yasaklama"
"mevcudiyet","var olma hali"
"mevzu","konu, bahis"
"mücevherât-ı Kur’âniye","Kur’ân’ın içinde bulunan mânevî inciler"
"münevver","aydın, düşünür"
"müstakim","doğru yolda olan"
"mütemadiyen","sürekli"
"müteveccih","yönelik, yönelmiş"
"nâmuskârane","namuslu ve dürüst olarak"
"neşretme","yayma, duyurma, ilân etme"
"nevi","çeşit, tür"
"ref etmek","kaldırmak"
"selâmet","barış, güven"
"semâvî","Allah tarafından olan, ilhamla olan"
"sükûn","sakin ve huzurlu ortam"
"tâbi","bağlı olma, uyma"
"tefsir","Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"telkin","fikrini kabul ettirme, aşılama"
"tertip","hile, dolap vs. çevirme, plânlama"
"tetkik","inceleme, araştırma"
"uhrevî","âhirete ait"
"ulûm-u evvelîn ve âhirîn","geçmiş ve gelecek insanların sahip olduğu ilimler"
"ulvî","yüksek, yüce"
"vak’a","hadise, olay"
"zira","çünkü"
"âbide","ibadet edilecek yer"
"alâkadar","alâkalı, ilgili"
"arş","gök, semâ"
"arz","yeryüzü, dünya"
"âzamî","en büyük, en fazla"
"aziz","çok değerli, izzetli, saygın"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"cânib","yön, taraf"
"ecdad","atalar, cedler"
"ehl-i iman","Allah’a ve Allah’ın bildirdiklerine inananlar"
"enbiya","nebiler, peygamberler"
"evliya","Allah’ın sevgili kulları, veliler"
"ezelî","başlangıcı olmayan sonsuzluk"
"ferş","yer"
"feyizkâr","feyizli, bereketli, ışıklı"
"hakaik-ı Kur’âniye","Kur’ân’ın hakikatleri, gerçek ve doğruları"
"haşiye","dipnot, açıklayıcı not"
"haşmet","heybet, görkem"
"intişar","yayılma"
"kafile","grup, topluluk"
"kelâmullah","Allah kelâmı; Kur'ân-ı Kerim"
"kubbe","yarım küre; gökyüzü"
"mâzi","geçmiş"
"Mehmed Kayalar",""
"muhterem","hürmete lâyık, saygıdeğer"
"muntazır","bekleyen"
"mübarek","bereketli, hayırlı"
"müdafaa","savunma"
"müstakbel","gelecek zaman"
"nazır","bakan, gözeten"
"nûrânî","nurlu, münevver, ışıklı"
"nüfuz","içe geçme, işleme"
"perde-i gayb","görünmezlik perdesine benzeyen gayb, görünmez âlem"
"sekene","sakinler, oturanlar, ikamet edenler; nüfus"
"sîne-i pâkin","temiz ve günahsız kalb"
"tebliğ","bildirme, ulaştırma"
"tevhid","birleme; herşeyin bir olan Allah’a ait olduğunu bilme ve inanma"
"ulvî","yüksek, yüce"
"vahdâniyet-i İlâhiye","Allah’ın birliği, ortağının ve benzerinin olmayışı"
"zemzeme-i Tevhid","Allah’ı birleyen ve her şeyin Ona ait olduğunu ilân eden coşkulu sesler"
"zerrat","zerreler, atomlar"
