"kelime","anlam"
"vaktâ ki","ne vakit ki, ne zaman ki"
"vilâyet","il"
"alâkadar","alakalı, ilgili"
"bahşetme","verme"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"ekseri","çoğunlukla"
"firak","ayrılık"
"gamnâk","gamlı, kederli"
"hâdise-i rahmet","İlâhî şefkat, merhametin göründüğü yağmur olayı"
"hararetli","sıcak"
"hoşâmedî etme","karşılama, hoş geldin deme"
"hususî","özel"
"ihsan etme","bağışlama"
"inâyet","yardım"
"inbisat etme","genişleme"
"iska","sulama"
"iştigal eden","meşgul olan, ilgilenen"
"kemâl-i rahmet","mükemmel ve kusursuz şefkat"
"kesb etme","kazanma"
"kesret","çok"
"letâfet","hoşluk, güzellik"
"menfaat","fayda"
"misil","benzer"
"muhteşem","ihtişamlı, görkemli"
"müellif","yazar"
"müteakip","sonrasında"
"müteessirane","üzüntülü bir halde"
"nail olma","erişme"
"nebatat","bitkiler"
"neşir","yayma"
"rahmet","İlâhî şefkat ve merhamet"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"ruhen","ruh açısından, mânevî olarak"
"suret","biçim, şekil"
"tarih-i velâdet","doğum tarihi"
"tatyip etme","hoş etme, hoşnut etme"
"tebdil etme","değiştirme"
"teşrif","şereflendirme; gelme"
"umumî","genel"
"vâkıa","meydana gelmiş olay"
"vasıta","aracı"
"vukua gelen","meydana gelen"
"bereket","Allah’tan gelen bolluk, nimet"
"dâvâ","kutsal bir iddiayı insanlara duyurma gayreti"
"eser-i itab","azarlama belirtisi"
"feyiz","mânevî gıda, bereket"
"fıkra","kısa yazı"
"hariçteki","dışarıdaki"
"hengâm","zaman, an"
"hizmet-i Kur’ân ve Risale-i Nur","Kur’ân’a ve Risale-i Nur’a hizmet"
"hususî","özel"
"ihtiyac-ı şedid","şiddetli ihtiyaç"
"itab","azarlama"
"kanaat","inanma, razı olma"
"kerem-i İlâhî","İlâhi lütuf ve ikram"
"lillâhilhamd","Allah’a hamd olsun"
"müteessir","etkilenmiş, üzüntülü"
"rahmet","İlâhî şefkat, merhamet"
"rahmetullahi aleyhim ecmaîn","Allah’ın rahmeti onların hepsinin üzerine olsun"
"seddedilme","kapatılma"
"suret","şekil, biçim"
"şefaatçi","af için aracı"
"te’yid eden","kuvvetlendiren"
"tesadüfî","rastlantıya dayalı"
"tevafuk","uygunluk, denk gelme"
"umumî","genel, herkese ait"
"vasıta-i neşir","yayma, duyurma aracı"
"Yâsin-i Şerif","Kur’ân’ın 36. sûresi olan Yâsin Sûresi"
"alâmet","belirti, işaret"
"bereket","Allah’tan gelen bolluk, nimet"
"binaen","dayanarak"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"dâvâ","iddia"
"delâlet etme","delil olma, işaret etme"
"elhasıl","sonuç olarak"
"hizmet-i Kur’ân","Kur’ân hizmeti"
"hususiyet","özellik"
"işaret-i İlâhiye","Allah tarafından gönderilen işaret"
"kâfi","yeterli"
"mânen","mânevî olarak"
"menba","kaynak"
"münasebettar","ilgili, bağlantılı"
"rahmet","İlâhî şefkat, merhamet"
"rahmet-i âmme","herkesi içine alan İlâhî şefkat, merhamet"
"rahmetullahi aleyhim ecmaîn","Allah’ın rahmeti onların hepsinin üzerine olsun"
"sair","diğer"
"Sûre-i Yâsin","Kur’ân’ın 36. sûresi olan Yâsin Sûresi"
"suret","şekil, biçim"
"şefaat etme","af için aracılık etme"
"şefaatçi","af için aracı"
"tasdik etme","doğrulama, onaylama"
"tesbihat","Allah’ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anma; namazdan sonra tesbih ve zikir çekme bölümü"
"tılsım","sır, şifre"
"umumî","genel, herkese ait"
"Yâsin-i Şerif","Kur’ân’ın 36. sûresi olan Yâsin Sûresi"
"âhir","en son"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"aziz","çok değerli, izzetli"
"daire-i rıza","rıza dairesi"
"ezcümle","meselâ, örneğin"
"fıkra","kısa yazı, makale"
"hakikat","asıl,  gerçek, doğru"
"hissiyat","duygular, hisler"
"hususî","özel"
"hutbe","İlâhî emir ve bildirileri cemaate açıklamak ve hatırlatmak ve bu maksatla söylenen söz, hitabe"
"hüccet","kanıt, delil"
"ihtar","hatırlatma, uyarı"
"iltifat","iyilik ve güzellikle davranış"
"ittifak","birleşme, birlik"
"izahat","açıklamalar"
"kanaat","görüş, fikir"
"keramet","Allah’ın bir ikramı olan olağanüstü şey"
"lâtif","ince, güzel, hoş"
"makbuliyet","kabul edilmiş olma"
"meal","anlam"
"minber","câmide hutbe okunan yer"
"muvafık","lâyık, uygun"
"münasebettar","bağlantılı olmak"
"naşir","yayan, yayınlayan"
"nokta-i nazar","bakış açısı"
"Radıyallahü Anh","Allah ondan razı olsun"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"sadâ","ses"
"sadakat","bağlılık, sebat"
"şakirt","öğrenci, talebe"
"şefkatkârâne","şefkatli bir şekilde"
"Şemâil-i Şerif","Hz. Muhammed’in (a.s.m.) maddî ve manevî özellikleri"
"tevafukat","birbirine uygun olay, gelişme"
"vazife-i sadakat","sadakat vazifesi"
"yaver","yardımcı"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"binaen","-dayanarak"
"ecza","bütünü oluşturan parçalar"
"hane","ev"
"ittifak","birleşme, birlik"
"keramet","Allah’ın bir ikramı olan olağanüstü şey"
"lâtif","ince, güzel, hoş"
"letâif","güzellikler"
"mâsumane","masum olana yakışacak şekilde, suçsuz, günahsız bir şekilde"
"mazhar","ayna olma, erişme"
"Mirac/Mi’rac Risalesi","Hz. Muhammed’in (a.s.m.) en büyük mu’cizelerinden olan Mi’rac mucizesini anlatan Otuz Birinci Söz"
"Mu’cizât-ı Ahmediye","Peygamber Efendimizin (a.s.m) gösterdiği mu'cizeleri anlatan, Mektubat'ta yer alan On Dokuzuncu Mektup"
"muhtelif","çeşitli"
"musahhih","yanlışları düzelten, tashih eden"
"münasebettar","alâkalı, ilgili"
"sürur","mutluluk, sevinç"
"şakirt","öğrenci, talebe"
"şua","ışık, parıltı"
"tahsis etmek","ait kılmak"
"tashih","düzeltme"
"tevafuk","denk gelme, uygunluk"
"vecih","şekil, tarz"
"akabinde","devamında"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"aziz","ruhani önder, dinî önder"
"beyan","açıklama"
"deva-yı mâneviye","mânevî ilâç"
"emare","belirti, işaret"
"ezcümle","meselâ, örneğin"
"haliçe binası","halı dokuma işinin yapıldığı bina"
"hane","ev"
"istikbal","gelecek"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal ve fiil"
"makbuliyet","kabul edilmiş olma"
"mazhar","ayna olma, erişme"
"medar-ı bereket","bereket sebebi"
"mektub-u Nebeviye","Peygamber mektubu"
"merkez-i faaliyet","faaliyet merkezi"
"muttasıl","yapışık, bitişik"
"münasebettar","alâkalı, ilgili"
"müştemilât","içindekiler"
"müthiş","dehşet veren, korkutan"
"rahmet","İlâhî şefkat ve merhamet"
"rica","“reca”, ümit"
"sirayet","bulaşma, yayılma"
"tahakkuk","gerçekleşme"
"telif","yazma, kaleme alma"
"tevafuk","denk gelme, uygunluk"
"çarh","çark, feleğin çarkı; baht, talih"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"ecza","bütünü oluşturan parçalar"
"ehl-i kalb","kalb ehli"
"emare","belirti, işaret"
"eser-i rahmet","rahmet eseri"
"fıkra","bölüm"
"güz","sonbahar"
"ifrat","aşırılık"
"İktisat Risalesi","Lem’alar adlı eserde yer almaktadır (On Dokuzuncu Lem’a)"
"istikbal","gelecek"
"kâfir","Allah’ı veya Allah’ın bildirdiği kesin şeylerden birini inkâr eden kimse"
"kanaat","görüş, fikir"
"kaside","övgü şiiri"
"keramet","Allah’ın bir ikramı olan olağanüstü şey"
"kerametkârâne","keramet göstererek"
"külfetsiz","zahmetsiz, kolay"
"maişet","geçim"
"medar-ı fahr","övünme sebebi"
"musallat","sataşma, ilişme"
"mutedil","ölçülü, aşırıya kaçmayan"
"mübarekiyet","uğurluluk, hayırlılık"
"naşir","neşreden, yazıp yayınlayan"
"nevruz","ilkbahar, yeni gün; baharın başlangıcı olan 21 Mart günü"
"okka","1.283 grama karşılık gelen ağırlık ölçüsü"
"pürnur","çok nurlu, çok aydınlık"
"rahmet","İlâhî şefkat ve merhamet"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti"
"Sitte-i Sevr","güneşin sevr (öküz) burcunda bulunduğu Nisan ayında fırtınalarıyla meşhur olan altı gün"
"takriben","yaklaşık olarak"
"takviye-i din","din takviyesi, dinî inancı güçlendirme"
"telif","yazma, kaleme alma"
"tevafuk","denk gelme, uygunluk"
"zât","kişinin kendisi"
"avn-ı şeriat","şeriatın yardımı"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"ceriha","yara"
"dâd ü sitâd","alış-veriş"
"düstur","kâide, kural"
"elem-i rîş","yaranın acısı"
"eriş","yetiş"
"esrar-ı gayıb","gayb aleminin sırları"
"fıkra","bölüm"
"haşiye","dipnot, açıklayıcı not"
"içre","içinde"
"kafiye","kelime sonlarındaki kelime ve ses uygunluğu"
"küfr ü dalâl","inkârcılık ve hak yoldan sapkınlık"
"lâm","Arap alfabesinde yer alan bir harf"
"muhyi’d-din","dinin hükümlerini yeniden hayata geçiren, müceddid"
"müraat","gözetme, uyma"
"sûk-i asr","pazarı andıran asır; asır çarşısı"
"şeair","İslâma sembol olmuş iş ve ibadetler, Müslümanlara ait kurallar, kaideler"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"takrib","yaklaştırma, yakınlaştırma"
"takriben","yaklaşık olarak"
"tefsir","açıklama, yorum"
"tevafuk","denk gelme, uygunluk"
"âzâ","organ"
"elîm","acı ve sıkıntı veren"
"fıkra","kısa yazı, makale"
"hadise","olay"
"hadise-i elîme","üzücü olay"
"hafîd","torun"
"hane","ev"
"hiddet","kızgınlık"
"ilhamî","ilham ile elde edilen, ilham sonucu olan"
"kamer","ay"
"kesretli","pek çok"
"müessir","tesir eden"
"müsadere","toplama"
"mütedeyyin","dindar"
"naşir","yayan, yayınlayan"
"nev’","tür"
"rahmet","İlâhî şefkat ve merhamet"
"semavat","gökler"
"semavî","İlâhî, vahye dayanan"
"şakirt","öğrenci, talebe"
"şuâât","ışınlar, parıltılar"
"tefsir","açıklama, yorum"
"temessül","görünme, belirme"
"vahy-i semavî","Allah tarafından Peygambere gelen vahiy"
"vuku","meydana gelme, olma"
"zat","kişi"
"zeyil","ilâve, ek"
"acip","şaşırtıcı, hayrette bırakıcı"
"âmir","emreden"
"azap","acı, sıkıntı"
"bilâkis","aksine, tersine"
"Divan-ı Harb-i Örfî","İttihad ve Terakki hükûmeti zamanında 31 Mart Olayından sonra kurulan ve oldukça sert kararlar alan sıkıyönetim mahkemesi"
"ehl-i dünya","dünyaya dalıp, âhireti düşünmeyenler"
"füc’eten","ansızın, birdenbire"
"garazkâr","kötü niyet sahibi, art niyetli"
"hâinâne","hâince"
"halecan","titreme, çarpıntı"
"hane","ev"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"iğfal","gaflete düşürerek kandırma, aldatma"
"ihbar","haber verme"
"kerametkârâne","keramet göstererek"
"kulp","bahane, uydurma sebep"
"mahpus","hapsedilmiş"
"mahsus","has, özel"
"maksad","gaye, amaç"
"mâruz","birşeyin tesirine uğramak, tesirinde kalmak"
"medar-ı ibret","ibret vesilesi"
"mes’uliyet-i maddiye ve mâneviye","maddî ve mânevî sorumluluk"
"musibet","belâ, dert, felâket"
"müşkil","zor, güç"
"müthiş","dehşet veren, korkutan"
"naşir","yayan, yayınlayan"
"nazarıyla","gözüyle, bakışıyla"
"nefret-i âmme","umumun, genelin nefreti"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti"
"riyakârlık","gösteriş"
"sebeb-i zâhirî","görünürdeki sebep"
"şakirt","öğrenci, talebe"
"şetm","kötü söz"
"taharrî","araştırma, inceleme"
"tahkir","aşağılama, hakaret etme"
"tahvil","dönüştürme"
"tazyik","baskı"
"tevafuk","denk gelme, uygunluk"
"teveccüh","ilgi, yönelme"
"zabıta","polis, güvenlik gücü"
"zâlim","zulmeden, acımasız"
"zat","kişi"
"Dahiliye Vekâleti","İç İşleri Bakanlığı"
"ecza","bütünü oluşturan parçalar"
"elbise-i fâhire","kıymetli, değerli elbise"
"emare","belirti, işaret"
"evrak-ı muzırra","zararlı evraklar, yayınlar"
"halâskâr","kurtarıcı"
"haşiye","dipnot, açıklayıcı not"
"intişar","yayılma"
"küre-i arz","yer küre, dünya"
"merkez-i hükûmet","hükûmet merkezi; ülkeyi idare merkezi"
"mes’uliyet","sorumluluk"
"meydan-ı zuhura çıkma","ortaya çıkıp görünür hâle gelme"
"mucib-i muaheze","soruşturup cezalandırmayı gerektiren"
"musibet","belâ, dert, felâket"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"müncî","kurtaran, kurtarıcı"
"naşir","yayan, yayınlayan"
"nev","çeşit, tür"
"şakirt","öğrenci, talebe"
"taharrî","araştırma, inceleme"
"tâtil","durdurmak, iptal etmek"
"zelzele-i arz","yeryüzü depremi"
"zelzele-i azîme","büyük deprem"
"bedâhet","açıklık, aşikâr olma"
"beşaret","müjdeleme"
"burhanî","kuvvetli ve sarsılmaz delilleri olan"
"ehass-ı havas","üst tabaka, aydın kesim"
"ehl-i Cennet","Cennet ehli, cennetlik"
"ehl-i keşif ve tahkik","mâneviyat âlemlerinde iman hakikatlerini gözleme yeteneğine sahip olanlar ve hakikatleri araştırıp delilleriyle bilen âlimler"
"emâre","belirti, işâret"
"feyz","bereket, nimet"
"gayr-ı mümkin","mümkün olmayan"
"hakaik-i imaniye","imân hakikatleri"
"hakikat","gerçek, doğru"
"hakkalyakîn","bizzat yaşayarak elde edilen kesin bilgi"
"ilmelyakîn","ilme ve sağlam delillere dayanarak, şüpheye yer bırakmayacak şekilde kesin bilme"
"iman-ı bilgayb","gayba, görünmeyen hakikatlere iman"
"iman-ı şuhûdî","gözle görürcesine iman etme"
"iman-ı tahkikî","sağlam, sarsılmaz bir iman"
"imtizac","birleşme, kaynaşma"
"işârât","işaretler, belirtiler"
"keşif","kalb gözüyle görme, mânevî âlemlere ait bazı olayları ve hakikatleri görme"
"kıymettar","kıymetli, değerli"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"Kur’ânî","Kur’ân’a ait, Kur’ân’dan alınan"
"letâif","lâtifeler, duygular"
"lillâhilhamd","Allah’a hamd olsun ki"
"mahfuz","muhafaza edilmiş, korunmuş"
"muhal","imkânsız, olmayacak şey"
"muhalif","aykırı, zıt"
"muntazır","bekleyen, hazır"
"mümteni","imkânsız"
"nevi","tür, çeşit"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sekerat","can çekişme anı"
"selb edilme","kaldırılma"
"sırr-ı vahy","İlâhî vahyin sırrı, hakikati"
"sirayet","bulaşma, yayılma"
"şuhud","İlâhî ve gizli sırları Allah’ın izni ile görme"
"tasdik","doğrulama, kabul etme"
"tereddüt","şüphe"
"velâyet-i kâmile","kâmil velilik, olgunluğa ermiş velilik"
"vesvese","şüphe, kuruntu"
"vusul","kavuşma, erişme"
"zaruret","zorunluluk, gereklilik"
"zeval","geçip gitme, sona erme"
"emâre","belirti, işâret"
"ezcümle","bu cümleden, meselâ"
"faraza","varsayalım ki"
"hâdim","hizmetçi"
"hikmet","İlâhî gaye ve fayda"
"hususan","bilhassa, özellikle"
"hususî","özel"
"hüsn-ü âkıbet","güzel sonuç, imanlı bir şekilde ölme"
"iman-ı kâmil","tam ve mükemmel iman"
"kâfi","yeterli"
"kesretli","çok"
"lâakal","en azından"
"lisan","dil"
"makbul","kabul görmüş"
"mazhar","nail olma, erişme"
"mecmu","toplam, bütün"
"medar","sebep, vesile"
"rahmet","İlâhî şefkat ve merhamet"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"saadet-i ebediye","sonu olmayan, sonsuz mutluluk"
"sadık","doğru sözlü, dürüst"
"selâmet-i iman","iman selâmeti, sağlamlığı"
"şakirt","talebe, öğrenci"
"şerait","şartlar"
"umum","bütün"
"yekûn","bütün, toplam"
"âhir","son"
"beşaret-i Kur’âniye","Kur’ân’ın müjdesi"
"beyan etme","açıklama"
"Fihriste","özet, içindekiler; Risale-i Nur’un Sözler, Mektubat ve On Dördüncü Lem’aya kadar olan kısmının içindekiler; On Beşinci Lem’a"
"hâtem","mühür, damga"
"havali","civar, çevre"
"hokka","mürekkeb kabı"
"hüccet","güçlü delil"
"hüsn-ü hâtime","güzel son, imanlı bir şekilde ölme"
"İhtiyarlar Risalesi","ihtiyarlarla ve ihtiyarlıkla ilgili çeşitli tahlillerin yapıldığı risale; Yirmi Altıncı Lem’a"
"işarî","işaret yoluyla"
"kâtip","yazan, yazıcı"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve ve fiil"
"lisan","dil"
"makbuliyet","kabul edilmiş olma"
"mukabil","karşılık"
"müstensih","yazarak çoğaltan"
"müşahede","görme, gözlem"
"mütebaki","geri kalan kısım"
"rahmetullahi aleyh","Allah’ın rahmeti onun üzerine olsun"
"Rahmetullahi aleyhi rahmeten vâsiaten","Allah bol bol rahmet etsin"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sahife-i hayat","hayat sayfası"
"silsile-i keramet","keramet zinciri"
"suret","biçim, şekil"
"taaccüp etme","hayret etme"
"tahavvül etme","dönüşme"
"tashih","düzeltme"
"telif","yazma"
"tereşşuh","sızıntı"
"tereşşuhât","sızıntılar, izler"
"zuhur eden","meydana gelen, ortaya çıkan"
"avâm-ı mü’minîn","Müslüman halk tabakası"
"bâhusus","hususan, özellikle"
"beyan etme","açıklama, anlatma"
"cereyan","akım, hareket"
"cüz’î","az, küçük, ferdî"
"edviye","devâlar, ilâçlar"
"efkâr-ı âmme","genel düşünce, kamuoyu"
"hadsiz","sınırsız"
"hakkalyakîn","bizzat yaşayarak elde edilen kesin bilgi"
"hâsiyet","özellik"
"hususî","birşeye veya birine ait olan, özel"
"hüccet","güçlü ve sarsılmaz delil"
"hülâsa","kısaca özet olarak"
"ıslah","düzeltme, iyileştirme"
"i’câz-ı mânevî","mânevî mu’cizelik"
"inkişafat","inkişaflar; açılmalar, gelişmeler"
"istinadgâh","dayanak, sığınak"
"kâfi","yeterli"
"kalb-i umûmi","genel prensip, kaide"
"Kur’ân’ın i’câzı","Kur’ân’ın mu’cizeliği, bir benzerini yapma konusunda başkalarını acze düşürecek derecede olağanüstü olması"
"Kur’ân-ı Mu’cizü’l-Beyan","açıklamalarıyla ve anlatımıyla mu’cize olan, benzerini yapmakta akılları âciz bırakan Kur’ân"
"küllî","büyük ve kapsamlı; bütün fertleri içine alan"
"medar","kaynak, vesile, dayanak"
"muannid","inatçı, direnen"
"muhavere","karşılıklı konuşma"
"muhit","kapsayıcı, kuşatıcı"
"mücerrep","tecrübe edilmiş, denenmiş"
"müfsit","bozguncu, bozucu"
"mükâleme","karşılıklı konuşma"
"münasebet","bağlantı, ilişki"
"rahnelenen","yaralanan"
"şeâir","işaretler, İslâma sembol olmuş iş ve ibadetler"
"şükretme","verdiği nimetlerden dolayı Allah’a teşekkürlerini sunma"
