"kelime","anlam"
"biçare","çaresiz"
"bilmukabele","karşılıklı olarak"
"dellâl","duyurucu, ilân edici"
"ehemmiyet","değer, önem"
"ehl-i dünya","dünyaya dalıp, âhireti düşünmeyenler"
"evham","kuruntular, şüpheler"
"had","sınır"
"hadsiz","sınırsız"
"hakikat","gerçek, doğru"
"Hâlık","herşeyin yaratıcısı olan Allah"
"hâlis","içten, katıksız, samimi"
"halk etme","yaratma"
"hazin","hüzün veren, acıklı"
"hiç ender hiç","hiç içinde hiç; bir hiç hükmünde"
"hüsn-ü zan","güzel zanda bulunma, güzel düşünce"
"iman-ı bilkader","kadere iman"
"imdad","yardım"
"itibarıyla","özelliğiyle"
"kabil-i tahammül olma","tahamül edilebilme"
"kaza","olacağı Allah tarafından bilinen ve takdir olunan şeylerin zamanı gelince yaratılması"
"kıymettar","kıymetli, değerli"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"maruz olma","başa gelme, uğrama"
"mesrur olma","sevinme, mutlu olma"
"muhafız","koruyucu, koruyan"
"nam","ad"
"nâşir","neşreden, yayan"
"peder","baba"
"Rabb-i Rahîm","sonsuz şefkat ve merhamet sahibi olan ve herbir varlığı terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"rıza","memnuniyet"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sıddık","çok doğru ve bağlı"
"sıhhat","sağlık"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"terakki etme","ilerleme, yükselme"
"uhuvvet","kardeşlik"
"ziyade","çok, fazla"
"Âyetü’l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur’da bir bölüm; Yedinci Şua"
"aziz","izzetli, çok değerli, saygın"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"evvel","önce"
"fütuhat-ı imaniye","imanın fetihleri, zaferleri"
"hadsiz","sonsuz, sınırsız"
"hamd ü senâ","şükretme ve övme"
"harikane","harika bir şekile"
"Hastalar Risalesi","Yirmi Beşinci Lem’a"
"hıfz-ı gaybî","gaybî, mânevî koruma"
"hıfz-ı İlâhî","Allah’ın koruması, himayesi"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ihtiyat","önlem alma, tedbirli hareket etme"
"ikram ve inâyet-i İlâhiye","Allah’ın ikramı ve yardımı"
"İktisat Risalesi","On Dokuzuncu Lem’a"
"inşaallah","Allah dilerse, izin verirse"
"İstiâze Risalesi","On Üçüncü Lem’a"
"kaide","kural, prensip"
"kıymettar","kıymetli, değerli"
"lisan","dil"
"mahzun etme","hüzünlendirme, üzme"
"medâr-ı keramet ve inâyet ve sürur","keramet, yardım ve mutluluk sebebi, vesilesi"
"menzil","ev, mekân"
"mesrûrâne","sevinçli bir şekilde"
"muannid","inatçı, direnen"
"muhabere","haberleşme"
"muhalif","aykırı, zıt"
"mübarek","hayırlı, değerli"
"münasip","uygun"
"müsâdere","yasak edilen bir şeyin kanuna göre elden alınması"
"müşahede","görme, gözlem"
"noksan","eksik"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümlerinden her birisi"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sıddık","çok doğru ve sadık"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"taarruz","saldırı"
"taharrî","araştırma, inceleme"
"teftiş","denetleme, kontrol"
"ünsiyet","alışkanlık, âşinalık"
"ziyade","çok, fazla"
"âciz","güçsüz, zavallı"
"alâkadar","alâkalı, ilgili"
"asabî","sinirle ilgili; sinirsel"
"aziz","izzetli, çok değerli, saygın"
"biçare","çaresiz"
"bilmukabele","karşılıklı olarak"
"dellâl","duyurucu, ilân edici"
"ehemmiyet","değer, önem"
"ehl-i dünya","dünyaya dalıp, âhireti düşünmeyenler"
"evham","kuruntular, şüpheler"
"had","sınır"
"hadsiz","sınırsız"
"hakikat","gerçek, doğru"
"Hâlık","herşeyin yaratıcısı olan Allah"
"hâlis","içten, katıksız, samimi"
"halk etme","yaratma"
"hazin","hüzün veren, acıklı"
"hiç ender hiç","hiç içinde hiç; bir hiç hükmünde"
"hüsn-ü zan","güzel zanda bulunma, güzel düşünce"
"iman-ı bilkader","kadere iman"
"imdad","yardım"
"itibarıyla","özelliğiyle"
"kabil-i tahammül olma","tahamül edilebilme"
"kaza","olacağı Allah tarafından bilinen ve takdir olunan şeylerin zamanı gelince yaratılması"
"kıymettar","kıymetli, değerli"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"maruz olma","başa gelme, uğrama"
"mesrur olma","sevinme, mutlu olma"
"muhafız","koruyucu, koruyan"
"nam","ad"
"nâşir","neşreden, yayan"
"peder","baba"
"Rabb-i Rahîm","sonsuz şefkat ve merhamet sahibi olan ve herbir varlığı terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"rıza","memnuniyet"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sıddık","çok doğru ve bağlı"
"sıhhat","sağlık"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"terakki etme","ilerleme, yükselme"
"uhuvvet","kardeşlik"
"ziyade","çok, fazla"
"âb-ı kevser","Cennette bulunan Kevser ırmağının suyu"
"âfât","afetler, musibetler"
"âfât-ı semâviye","semâvî âfetler, gökten gelen âfetler, felaketler"
"âlem-i bekà","devamlı ve kalıcı âlem, âhiret"
"âlem-i İslâm","İslâm dünyası"
"azap","acı, sıkıntı, ceza"
"aziz","izzetli, çok değerli, saygın"
"Cennetü’l-Firdevs","Firdevs Cenneti; Cennette bir tabaka"
"def etme","uzaklaştırma"
"desti","geniş gövdeli, dar boğazlı olan bir tür su kabı"
"esasat","esaslar, prensipler"
"fedakâr","kendini bir hizmete adayan; davası uğrunda değerli şeylerini gözden çıkarabilen"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hasenat","güzellikler, iyilikler"
"ihsân-ı Rabbânî","Allah’ın ihsanı, ikramı, bağışı"
"iman-ı tahkîki","hakiki iman; inandığı şeylerin aslını, delillerini bilerek inanma"
"kat’iyen","kesin olarak"
"kuvve-i imaniye","iman kuvveti"
"kuvvet-i itikadiye","iman gücü"
"maddiyyun","materyalistler, herşeyi madde ile açıklamaya çalışanlar"
"mağlûbiyet","yenilgi"
"mahfuz","muhafaza edilmiş, korunmuş"
"mahsul","ürün"
"medeniyet-i Avrupaiye","Avrupa medeniyeti"
"menfî","olumsuz"
"merkez-i Hilâfet","Halifelik merkezi"
"merkez-i intişar","yayılma merkezi"
"mukabele etme","karşılık verme"
"mukabil","karşılık"
"nazar","bakış"
"neş’et eden","doğan, meydana gelen"
"nispeten","kıyasla, oranla"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"sadık","doğru sözlü, dürüst"
"sair","diğer, başka"
"semavî","Allah tarafından olan, İlâhî"
"seyyiat","günahlar, kötülükler"
"sıddık","çok doğru ve bağlı"
"şirk","Allah’a ortak koşma"
"şükretme","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tahrip etme","bozma, yok etme"
"terakkî","ilerleme, yükselme"
"vefadar","vefalı, sözünde ve dostluğunda devamlı olan"
"vilâyet","il"
"za’f-ı iman","iman zayıflığı"
"zâlim","zulmeden, haksızlık eden"
"zelzele","deprem"
"bâki","geriye kalan"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"binaen","dayanarak"
"cihet","yön"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"emare","belirti, işaret"
"es’adekümullah","Allah saadet ve mutluluk versin"
"fırka-i dâlle","hak yoldan sapan fırka"
"hususî","özel"
"ihtar","hatırlatma, uyarı"
"îmâ etme","gizli işaret etme"
"inşirah","ferahlık, sevinç"
"izale edilme","giderilme, ortadan kaldırılma"
"kısm-ı âzam","büyük kısım, çoğunluk"
"Kur’ânî","Kur’ân’a ait, Kur’ân’dan alınan"
"maatteessüf","üzülerek, ne yazık ki"
"mahviyet","tevazu, alçak gönüllülük"
"makam-ı cifrî","cifir hesabına göre ulaşılan netice, sayı değeri"
"mânâ-yı işârî","asıl anlamın dışında işaret edilen diğer anlam"
"mâşaallah","Allah dilemiş ve ne güzel yapmış ve Allah nazardan saklasın gibi anlamlara gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"mazi","geçmiş"
"medrese","eğitim görülen yer, okul"
"mukaddeme","başlangıç, giriş"
"muvafakat etme","müsaade etme"
"mükerrer","tekrar tekrar, defalarca"
"müştak","arzulu, çok istekli"
"mütehassirâne","hasret çekerek, özleyerek"
"neş’et etme","doğma, meydana gelme"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sukut","alçalma, düşüş"
"suud","yükselme"
"sürur","mutluluk, sevinç"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tâun","veba, bulaşıcı ve ölümcül hastalık"
"terakkî","ilerleme, yükselme"
"terk-i enâniyet","benlik ve enaniyetten vazgeçme"
"tevazu-u mutlak","tam bir alçak gönüllülük"
"veffakakümüllah","Allah sizi muvaffak etsin"
"Âyetü’l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur’da bir bölüm; Yedinci Şua"
"aziz","izzetli, çok değerli, saygın"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"evvel","önce"
"fütuhat-ı imaniye","imanın fetihleri, zaferleri"
"hadsiz","sonsuz, sınırsız"
"hamd ü senâ","şükretme ve övme"
"harikane","harika bir şekile"
"Hastalar Risalesi","Yirmi Beşinci Lem’a"
"hıfz-ı gaybî","gaybî, mânevî koruma"
"hıfz-ı İlâhî","Allah’ın koruması, himayesi"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ihtiyat","önlem alma, tedbirli hareket etme"
"ikram ve inâyet-i İlâhiye","Allah’ın ikramı ve yardımı"
"İktisat Risalesi","On Dokuzuncu Lem’a"
"inşaallah","Allah dilerse, izin verirse"
"İstiâze Risalesi","On Üçüncü Lem’a"
"kaide","kural, prensip"
"kıymettar","kıymetli, değerli"
"lisan","dil"
"mahzun etme","hüzünlendirme, üzme"
"medâr-ı keramet ve inâyet ve sürur","keramet, yardım ve mutluluk sebebi, vesilesi"
"menzil","ev, mekân"
"mesrûrâne","sevinçli bir şekilde"
"muannid","inatçı, direnen"
"muhabere","haberleşme"
"muhalif","aykırı, zıt"
"mübarek","hayırlı, değerli"
"münasip","uygun"
"müsâdere","yasak edilen bir şeyin kanuna göre elden alınması"
"müşahede","görme, gözlem"
"noksan","eksik"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümlerinden her birisi"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sıddık","çok doğru ve sadık"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"taarruz","saldırı"
"taharrî","araştırma, inceleme"
"teftiş","denetleme, kontrol"
"ünsiyet","alışkanlık, âşinalık"
"ziyade","çok, fazla"
"âb-ı kevser","Cennette bulunan Kevser ırmağının suyu"
"âfât","afetler, musibetler"
"âfât-ı semâviye","semâvî âfetler, gökten gelen âfetler, felaketler"
"âlem-i bekà","devamlı ve kalıcı âlem, âhiret"
"âlem-i İslâm","İslâm dünyası"
"azap","acı, sıkıntı, ceza"
"aziz","izzetli, çok değerli, saygın"
"Cennetü’l-Firdevs","Firdevs Cenneti; Cennette bir tabaka"
"def etme","uzaklaştırma"
"desti","geniş gövdeli, dar boğazlı olan bir tür su kabı"
"esasat","esaslar, prensipler"
"fedakâr","kendini bir hizmete adayan; davası uğrunda değerli şeylerini gözden çıkarabilen"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hasenat","güzellikler, iyilikler"
"ihsân-ı Rabbânî","Allah’ın ihsanı, ikramı, bağışı"
"iman-ı tahkîki","hakiki iman; inandığı şeylerin aslını, delillerini bilerek inanma"
"kat’iyen","kesin olarak"
"kuvve-i imaniye","iman kuvveti"
"kuvvet-i itikadiye","iman gücü"
"maddiyyun","materyalistler, herşeyi madde ile açıklamaya çalışanlar"
"mağlûbiyet","yenilgi"
"mahfuz","muhafaza edilmiş, korunmuş"
"mahsul","ürün"
"medeniyet-i Avrupaiye","Avrupa medeniyeti"
"menfî","olumsuz"
"merkez-i Hilâfet","Halifelik merkezi"
"merkez-i intişar","yayılma merkezi"
"mukabele etme","karşılık verme"
"mukabil","karşılık"
"nazar","bakış"
"neş’et eden","doğan, meydana gelen"
"nispeten","kıyasla, oranla"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"sadık","doğru sözlü, dürüst"
"sair","diğer, başka"
"semavî","Allah tarafından olan, İlâhî"
"seyyiat","günahlar, kötülükler"
"sıddık","çok doğru ve bağlı"
"şirk","Allah’a ortak koşma"
"şükretme","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tahrip etme","bozma, yok etme"
"terakkî","ilerleme, yükselme"
"vefadar","vefalı, sözünde ve dostluğunda devamlı olan"
"vilâyet","il"
"za’f-ı iman","iman zayıflığı"
"zâlim","zulmeden, haksızlık eden"
"zelzele","deprem"
"bâki","geriye kalan"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etmek için kullanılan bir söz"
"binaen","dayanarak"
"cihet","yön"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"emare","belirti, işaret"
"es’adekümullah","Allah saadet ve mutluluk versin"
"fırka-i dâlle","hak yoldan sapan fırka"
"hususî","özel"
"ihtar","hatırlatma, uyarı"
"îmâ etme","gizli işaret etme"
"inşirah","ferahlık, sevinç"
"izale edilme","giderilme, ortadan kaldırılma"
"kısm-ı âzam","büyük kısım, çoğunluk"
"Kur’ânî","Kur’ân’a ait, Kur’ân’dan alınan"
"maatteessüf","üzülerek, ne yazık ki"
"mahviyet","tevazu, alçak gönüllülük"
"makam-ı cifrî","cifir hesabına göre ulaşılan netice, sayı değeri"
"mânâ-yı işârî","asıl anlamın dışında işaret edilen diğer anlam"
"mâşaallah","Allah dilemiş ve ne güzel yapmış ve Allah nazardan saklasın gibi anlamlara gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"mazi","geçmiş"
"medrese","eğitim görülen yer, okul"
"mukaddeme","başlangıç, giriş"
"muvafakat etme","müsaade etme"
"mükerrer","tekrar tekrar, defalarca"
"müştak","arzulu, çok istekli"
"mütehassirâne","hasret çekerek, özleyerek"
"neş’et etme","doğma, meydana gelme"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sukut","alçalma, düşüş"
"suud","yükselme"
"sürur","mutluluk, sevinç"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tâun","veba, bulaşıcı ve ölümcül hastalık"
"terakkî","ilerleme, yükselme"
"terk-i enâniyet","benlik ve enaniyetten vazgeçme"
"tevazu-u mutlak","tam bir alçak gönüllülük"
"veffakakümüllah","Allah sizi muvaffak etsin"
"Âyetü’l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur’da bir bölüm; Yedinci Şua"
"aziz","izzetli, çok değerli, saygın"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"evvel","önce"
"fütuhat-ı imaniye","imanın fetihleri, zaferleri"
"hadsiz","sonsuz, sınırsız"
"hamd ü senâ","şükretme ve övme"
"harikane","harika bir şekile"
"Hastalar Risalesi","Yirmi Beşinci Lem’a"
"hıfz-ı gaybî","gaybî, mânevî koruma"
"hıfz-ı İlâhî","Allah’ın koruması, himayesi"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ihtiyat","önlem alma, tedbirli hareket etme"
"ikram ve inâyet-i İlâhiye","Allah’ın ikramı ve yardımı"
"İktisat Risalesi","On Dokuzuncu Lem’a"
"inşaallah","Allah dilerse, izin verirse"
"İstiâze Risalesi","On Üçüncü Lem’a"
"kaide","kural, prensip"
"kıymettar","kıymetli, değerli"
"lisan","dil"
"mahzun etme","hüzünlendirme, üzme"
"medâr-ı keramet ve inâyet ve sürur","keramet, yardım ve mutluluk sebebi, vesilesi"
"menzil","ev, mekân"
"mesrûrâne","sevinçli bir şekilde"
"muannid","inatçı, direnen"
"muhabere","haberleşme"
"muhalif","aykırı, zıt"
"mübarek","hayırlı, değerli"
"münasip","uygun"
"müsâdere","yasak edilen bir şeyin kanuna göre elden alınması"
"müşahede","görme, gözlem"
"noksan","eksik"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümlerinden her birisi"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sıddık","çok doğru ve sadık"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"taarruz","saldırı"
"taharrî","araştırma, inceleme"
"teftiş","denetleme, kontrol"
"ünsiyet","alışkanlık, âşinalık"
"ziyade","çok, fazla"
"âb-ı kevser","Cennette bulunan Kevser ırmağının suyu"
"âfât","afetler, musibetler"
"âfât-ı semâviye","semâvî âfetler, gökten gelen âfetler, felaketler"
"âlem-i bekà","devamlı ve kalıcı âlem, âhiret"
"âlem-i İslâm","İslâm dünyası"
"azap","acı, sıkıntı, ceza"
"aziz","izzetli, çok değerli, saygın"
"Cennetü’l-Firdevs","Firdevs Cenneti; Cennette bir tabaka"
"def etme","uzaklaştırma"
"desti","geniş gövdeli, dar boğazlı olan bir tür su kabı"
"esasat","esaslar, prensipler"
"fedakâr","kendini bir hizmete adayan; davası uğrunda değerli şeylerini gözden çıkarabilen"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hasenat","güzellikler, iyilikler"
"ihsân-ı Rabbânî","Allah’ın ihsanı, ikramı, bağışı"
"iman-ı tahkîki","hakiki iman; inandığı şeylerin aslını, delillerini bilerek inanma"
"kat’iyen","kesin olarak"
"kuvve-i imaniye","iman kuvveti"
"kuvvet-i itikadiye","iman gücü"
"maddiyyun","materyalistler, herşeyi madde ile açıklamaya çalışanlar"
"mağlûbiyet","yenilgi"
"mahfuz","muhafaza edilmiş, korunmuş"
"mahsul","ürün"
"medeniyet-i Avrupaiye","Avrupa medeniyeti"
"menfî","olumsuz"
"merkez-i Hilâfet","Halifelik merkezi"
"merkez-i intişar","yayılma merkezi"
"mukabele etme","karşılık verme"
"mukabil","karşılık"
"nazar","bakış"
"neş’et eden","doğan, meydana gelen"
"nispeten","kıyasla, oranla"
"Risaletü’n-Nur","Risale-i Nur’un diğer bir adı"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"sadık","doğru sözlü, dürüst"
"sair","diğer, başka"
"semavî","Allah tarafından olan, İlâhî"
"seyyiat","günahlar, kötülükler"
"sıddık","çok doğru ve bağlı"
"şirk","Allah’a ortak koşma"
"şükretme","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tahrip etme","bozma, yok etme"
