"kelime","anlam"
"tevhid-i rububiyet","kâinatın, yaratılma, terbiye, tedbir, idare ve egemenlik gibi hususlarını bir olan Allah’a verme ve Ona ait kılma"
"ukûl-u aşere","on akıl"
"velediyet","oğulluk, evlatlık"
"arz-ı intizam","düzen ve disiplini gösterme, düzenliliği arz etme"
"bidayet","başlangıç"
"câri","devam edip giden, yürürlükte olan"
"cevâb-ı savap","doğru cevap"
"cihet","yön, taraf"
"dâvâ-yı halk","yaratma iddiası"
"deveran etmek","dönmek"
"etraf","taraflar"
"fıtrat","yaratılış"
"Hâkim-i Ezel","başlangıcı olmayan sonsuz bir varlık olan ve hâkimiyeti ve egemenliği bütün zamanları kuşatan Allah"
"halketmek","yaratmak"
"iddia-yı icad","icad etme iddiası"
"ilmelyakîn","kesin delile dayanarak, hiçbir kuşkuya yer bırakmayacak şekilde edinilen bilgi"
"istimal","kullanma"
"kâinat","yaratılmış bütün varlıklar, evren"
"kelime-i şehadet","“Allah’tan başka ilâh olmadığına ve Hz. Muhammed’in onun kulu ve elçisi olduğuna şehadet ederim” ifadesi"
"keşf","bulma, ortaya çıkarma"
"küre-i arz","yerküre"
"lebbeyk","“Emredin, buyurun, emrinizi yerine getirmeye hazırım”"
"mâlik","sahip"
"mihver-i nizam","düzenin ekseni, yörüngesi"
"muânaka","kucaklaşma, birbirine sarılma"
"mukâbele etme","karşılık verme"
"murtabıt","birbirine bağlı, birbiriyle bağlantılı"
"müddea","iddia edilen şey"
"müteşâbik","bir ağ gibi birbiri içine girmiş"
"netice-i burhan-ı bahir","açık, parlak, kesin ve sağlam delilin sonucu"
"nevâmis-i İlâhiye","İlâhî anayasa kanunları"
"nidâ-yı ihtiyac","ihtiyaç çağrısı"
"nokta-yı vâhide","tek nokta"
"Sâni-i Zülcelâl","herşeyi san’atlı bir şekilde yapan, sonsuz haşmet ve yücelik sahibi Allah"
"sereyan","nüfuz, yayılma, sirayet etme"
"sun’î","yapmacık"
"şems","güneş"
"tasarrufât-ı beşeriye","insanın tasarrufları, faaliyetleri"
"tasrih","açıkça belirtmek, açıklamak"
"telvih","gösterme, işaret etme"
"temaşa","bakma, seyretme"
"tenvir","aydınlatma, nurlandırma"
"teşabüh-ü âsâr","eserlerin birbirine benzemesi"
"tevfik-i hareket","uyumlu hareket"
"tevhid","birleme; herşeyi bir olan Allah’a verme ve Ona ait kılma"
"vahdâniyet","Allah’ın birliği, ortağının ve benzerinin olmayışı"
"zat","kişi"
