"kelime","anlam"
"fenn-i beyan","beyân ilmi; teşbih, istiâre, mecaz, kinâye gibi anlamı ifade etme san'atlarından bahseden, belâğat ilminin bir dalı"
"maânî-i ûlâ","kelime veya ibarelere verilmesi gereken birinci derecedeki mânâlar"
"tâbir","ifade etme, adlandırma"
"suret-i mânâ","dış anlam; kelimelerdeki ilk anlam, mecaz olmayan anlam"
"raci","ait"
"maânî-i sânevî","ikinci derecedeki mânâlar, dolaylı bir şekilde kastedilen anlamlar"
"tâbir","ifade etme, adlandırma"
"maksat","amaç, gaye"
"garaz","kasıt, gaye, maksat, hedef"
"teveccüh","yönelmek"
"bend","bağ"
"kamet","boy (kılıcın sahibinin boyu)"
"kelâm","söz"
"istiâre","hakiki mânâ ile mecâzi mânâ arasındaki benzerlikten dolayı bir kelimenin mânâsını geçici olarak alıp başka bir kelime için kullanma san'atı; arslan kelimesini cesur adam için kullanmak gibi"
"karine-i mecaz","mecaza ait işaret; kelimenin mecaz olmasını gerektiren, gerçek mânâsına alınmasına engel olan kayıt"
"kelime-i vahid","tek bir kelime"
"kelâmullah","Allah'ın kelâmı, sözü"
"âyât","âyetler"
"sair","diğer, başka"
"ihvan","kardeşler"
"hakikat","doğru, gerçek"
"cevher","asıl, öz, maya"
"karine","bilinmeyen bir şeyin anlaşılmasına yarayan ipucu, işaret"
"rehnümâ","yol gösterici, kılavuz"
"Elhasıl","kısaca, özetle"
"hakikat","doğru, gerçek"
"pîş-i nazara","göz önüne getirme"
"muvazene","karşılaştırmak, kıyaslamak"
"muhakeme","değerlendirme, sorgulayıp hükme bağlama"
"taallül","illet ve sebep gösterme, bahane üretme"
"nazar-ı hakikat","hakikat nazarı, doğru gerçeği gören bakış"
"maskara","gülünç, rezil"
"Mukaddeme","giriş, giriş bölümü, önsöz"
"Mazi","geçmiş, geçmiş zaman"
"nazarî","henüz doğruluğu ispat edilmemiş, kesinlik kazanmamış, teorik olan"
"müstakbel","gelecek"
"bedihî","çok belirgin, açık, apaçık, inkârı mümkün olmayan şey"
"tahakkuk","gerçekleşmek"
"meylü'l-istikmal","kemâle erme kabiliyet ve arzusu, olgunluğa erme eğilimi"
"hilkat-i âlem","âlemin yaratılışı"
"kanun-u tekâmül","olgunlaşma, mükemmelleşme kanunu"
"tâbi","bağlı olma, uyma"
"semerat","meyveler, neticeler"
"ecza","bütünü oluşturan parçalar, kısımlar"
"meylü'l-istikmal","kemâle erme kabiliyet ve arzusu, olgunluğa erme eğilimi"
"meylü't-terakki","ilerleme, gelişme meyli, eğilimi"
"mevcut","var"
"meyil","arzu, istek, eğilim"
"telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"istimdat","medet isteme, yardım dileme"
"neşvünema","büyüyüp gelişme"
"Telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"tekemmül-ü mebâdi","bir ilmî disiplinin üzerine bina edildiği esas kurallar, kaideler ve yöntemlerdeki gelişmeler, ilerlemeler"
"inbisat","genişlemek, yayılmak, açılmak"
"Tekemmül-ü mebâdi","bir ilmî disiplinin üzerine bina edildiği esas kurallar, kaideler ve yöntemlerdeki gelişmeler, ilerlemeler"
"fünun-u ekvân","yaratılışa has kanunlar; bir şeyin yokluktan varlığa çıkması için geçerli olan kanunlar"
"sulb-ü hilkat","yaratılışın bel kemiği"
"terbiyegerde","terbiye eden, yetiştiren bir ortam; burada ana rahmine benzetiliyor"
"zemin","yer"
"ilka","atmak, bırakmak, yerleştirmek"
"telkih","aşılamak, döllendirmek"
"tedricî","yavaş yavaş, derece derece"
"neşvünema","büyüyüp gelişme"
"binaen","–dayanarak, dolayı"
"bedihiye","apaçık, aşikâr"
"ulûm-u âdiye","sıradan, basit bilgiler"
"mesail","meseleler, konular"
"zaman-ı mazi","geçmiş zaman"
"nazarî","henüz doğruluğu ispat edilmemiş, kesinlik kazanmamış, teorik olan"
"hafî","gizli, örtülü"
"burhan","güçlü ve sarsılmaz kesin delil, kanıt"
"kozmoğrafya","astronomi, gök bilimi"
"tatbikat-ı hendesiyye","matematik ve mühendislik uygulamaları"
"mesail","meseleler, konular"
"mebâdî","bir disiplinin üzerine bina edildiği kurallar, kaideler"
"vesait","vasıtalar, araçlar"
"tekemmül","mükemmelleşme, olgunlaşma"
"telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"keşfiyat","keşifler, buluşlar"
"meçhul","bilinmeyen, hakkında bilgi olmayan"
"İbni Sina","bk. İbni Sina"
"emsal","benzerler"
"nazarî","yalnız görüş halinde bulunan, uygulamaya dayalı olmayan, teorik"
"hafî","gizli, örtülü"
"hikmet","felsefe, fen ilimleri"
"İbni Sina","bk. İbni Sina"
"şiddet-i zekâ","ileri derecede zekâ, kavrayış"
"kuvvet-i fikir","fikir gücü, düşünce gücü"
"kemâl-i hikemiye","felsefî düşüncedeki mükemmellik"
"vüs'at-i karîha","bir fikri ortaya koymadaki zenginlik, fikir gücünün genişliği"
"hükema","âlimler, filozoflar"
"muvazene","karşılaştırma, kıyaslama"
"tereccüh","üstün gelmek, tercih edilmek"
"Noksaniyet","noksanlık, eksiklik"
"İbni Sina","bk. İbni Sina"
"ibn-i zaman","zamanın çocuğu; yaşadığı çağın şartlarıyla bağlı olan"
"nakıs","eksik, kusurlu"
"noksaniyet","noksanlık, eksiklik"
"bedihî","çok belirgin, açık"
"Kolomb-u Zûfünûn","pek çok ilim dalında bilgi sahibi olan Kristof Kolomb; bk. Kristof Kolomb"
"sebeb-i iştihar","meşhur olma, tanınma sebebi"
"Yeni Dünya","Amerika Kıtası; bk. Amerika"
"keşf","açığa çıkarma, bulma"
"faraza","varsayalım ki"
"Yeni Dünya","Amerika Kıtası; bk. Amerika"
"muktedir","yapabilmek, gücü yetmek"
"keşşaf","kâşif, açığa çıkaran, bulan"
"tebahhur-u fikr","fikir derinliği"
"mehaliki iktiham","zor ve katlanılamaz tehlikelere atılma"
"bedel","karşılık"
"sefine","gemi"
"kifayet","yeterli olmak"
"hakikat","doğru, gerçek"
"nazar-ı dikkate","göz önünde bulundurmak"
"Mesail","meseleler"
"telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"tesir","etki etmek"
"mütevakkıf","bağlı"
"maddiyat","maddî şeyler"
"teavün","yardımlaşma, dayanışma"
"Kısm-ı diğerî","diğer kısım"
"telâhuk","birikim, deneyim; düşünce ve tecrübelerin birikimi"
"teavün","yardımlaşma, dayanışma"
"tesirsiz","etkisiz"
"hariçte","dışta"
"küll","hepsi, bütün ferdler, bireylerin hepsi"
"küll-ü vahid","herbiri, herbir birey ayrı ayrı"
"Teavün","yardımlaşma, dayanışma"
"binaen","–dayanarak, dolayı"
"fünun","fenler, bilimler, ilim dalları"
"teavün","yardımlaşma, dayanışma"
"ekser","çoğunluk"
"ulûm-u maddiye","maddî ilimler"
"misal","örnek"
"Tekemmül","mükemmelleşme, olgunlaşma"
"def'î","birden bire, âni"
"def'î","birden bire, âni"
"ağleb","çoğunlukla"
"mâneviyat","mânevî âleme ait olan şeyler"
"ulûm-u İlâhiye","mânevî ilimler"
"çendan","gerçi, her ne kadar"
"telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"kısm-ı sâni","ikinci kısım"
"mahiyet","asıl özellik, temel nitelik"
"tağyir","değiştirme"
"tekmil","mükemmelleştirme, tamamlama"
"tezyid","artırma, çoğaltma"
"burhanların mesleklerine vuzuh ve zuhur ve kuvvet verir","Cenâb-ı Hakk'ın marifetinin nuruna ulaşmak ve bakmak için delilleri kullanma yöntemlerine açıklık getirmek ve onları güçlendirmek"
"nazar-ı dikkat","dikkate almak, dikkatle bakmak"
"tevaggul","bir şeyle çok meşgul olmak, kendini bir şeye tamamen vermek"
"galiben","çoğunlukla"
"gabî","yabancılaşmak, âdeta körleşmek"
"sebebiyet","sebep olmak"
"binaen","–dayanarak, dolayı"
"maddiyat","maddî şeyler"
"tevaggul","bir şeyle çok meşgul olmak, kendini bir şeye tamamen vermek"
"mâneviyat","mânevî âleme ait olan şeyler, soyut gerçekler; fazilet ve ahlâk"
"gabi","yabancılaşmak, âdeta körleşmek"
"sathî","sığ, yüzeysel"
"nazar","bakış, dikkat"
"maddiyat","maddî şeyler"
"maharet","beceri, hüner"
"mâneviyat","mânevî âleme ait olan şeyler, soyut gerçekler; fazilet ve ahlâk"
"hüccet","delil, kanıt"
"şâyân-ı istimâ","dinlemeye lâyık, dinlemeye değer"
"hendese","mühendislik"
"tabib","doktor"
"bedelen","karşılık olarak"
"istimal","kullanmak"
"tâziye","baş sağlığı dilemek"
"kabristan-ı fena","fânîlik, ölüm kabristanı"
"nakl-i mekân","yer değiştirme"
"Kezalik","böylece, bunun gibi"
"hakaik-i mahzâ","doğru ve gerçeklerin ta kendisi; içine özünü bozabilecek herhangi bir şey karışmamış olan hakikatler"
"mücerredât-ı sırfe","tam anlamıyla mücerret,"
"mâneviyat","mânevî âleme ait olan şeyler, soyut gerçekler; fazilet ve ahlâk"
"maddiyûn","materyalistler, herşeyi madde ile açıklamaya çalışanlar"
"istişare","fikir sormak, danışmak"
"âdetâ","sanki, tıpkı"
"lâtife-i Rabbaniye","insanın kalbine bağlı ve bütün duygularının sultanı olan ince bir duygu; İlâhî hakikatlerin hissedildiği duygu"
"sekte","durma"
"cevher-i nurânî","nurlu cevher, öz"
"sekerat","can çekişme anı"
"maddiyat","maddî şeyler"
"mâneviyat","mânevî âleme ait olan şeyler, soyut gerçekler; fazilet ve ahlâk"
"Mukaddeme","başlangıç, giriş, önsöz"
"İsrâiliyat","Yahudi ve Hıristiyanların inanç, ahlâk, tarih ve efsaneye dayalı kültüründen İslâma karışmış olan şeyler; daha çok Yahudi kaynaklardan nakledilen, Kur'ân ve hadisin getirmiş olduğu ölçülere uymayan hurafelerle karışık bir kısım hikâye ve haberler"
"taife","grup, topluluk"
"hikmet-i Yunaniye","Yunan felsefesi"
"daire-i İslâmiyet","İslâmiyet dairesi"
"duhul","dahil olmak, girmek"
"efkâr","fikirler, düşünceler"
"ihtilâle","karıştırma, istikrarı bozma"
"necip","soylu, soyu temiz, asil"
"kavm-i Arap","Arap kavmi, milleti"
"zaman-ı cahiliyet","cahiliyet dönemi; İslâmiyet öncesi cahillik dönemi"
"ümmet-i ümmiye","okur-yazar olmayan toplum, halk"
"Vakta ki","ne vakit ki, ne zaman ki"
"hak","doğru, gerçek"
"tecellî","görünmek, yansımak"
"istidad-ı hissiyat","duyguların yeteneği, filizlenmeye müsait olan duygular"
"din-i mübîn","hak ve hakikatı açıklayan din, İslâm"
"rağabat","rağbetler, gösterilen ilgiler"
"meyil","arzu, istek, eğilim"
"mârifet","bilme ve tanıma"
"inhisar","bir şeyleri sınırlandırmak, bir şeye mahsus kılmak"
"nazar","bakış, dikkat"
"teşrihat-ı hikemiye","hikmet ve felsefe nazarıyla yapılan araştırma ve incelemeler"
"nazar","bakış, dikkat"
"istitraden","asıl mevzudan olmayan, tamamlayıcı unsur olarak, dolaylı olarak"
"istidlâl","delil getirme, deliller ışığında yeni bir neticeye ulaşma"
"zevk-i tabiî","tabiî, fıtrî zevk"
"ilham","Allah tarafından kulun kalbine bir şey atılması; gönle doğması"
"fıtrat","yaratılış, mizaç"
"münasip","uygun"
"ulvî","yüce, büyük"
"muhit","çevre"
"safî","duru, katıksız, temiz"
"müstaid","doğuştan yetenekli, kabiliyetli"
"fıtrat-ı asliye","esas yaratılış gayesi"
"tâlim","öğretme, eğitme"
"terbiye","eğitme, belli bir amaca erişecek şekilde geliştirme, olgunlaştırma"
"kavm-i Arap","Arap kavmi, milleti"
"sair","diğer, başka"
"akvam","kavimler, milletler"
"bel'","yutmak"
"milel-i saire","diğer milletler"
"malûmat","bilgiler"
"muharrefe","aslı tahrif edilmiş, bozulmuş"
"İsrailiyat","İsrailoğulları'na ait bilgiler; daha çok Yahudiler'e ait kitaplardan nakledilen, Kur'ân ve hadisin gerçeklerine uymayan, hurafelerle karışık hikâyeler"
"Vehb","bk. Vehb İbni Münebbih"
"Kâ'b","bk. Kâ'bu'l-Ahbar"
"ulema-i ehl-i kitab","ehl-i kitap âlimleri; semâvî kitaplara inanan Hıristiyan ve Yahudi âlimler"
"hazain-i hayalât","hayal hazineleri"
"mecrâ","kanal, bir işin gidiş şekli"
"menfez","nüfuz edilecek yer, delik"
"efkâr-ı safiye","saf, hâlis fikirler, düşünceler"
"ihtiram","saygı, hürmet"
"celâlet","görkem, heybet"
"tekemmül","mükemmelleşmek, olgunlaşmak"
"malûmat-ı müzahrefe-i sabıka","geçmişteki kof bilgiler"
"makbule","kabul gören, geçerli"
"müselleme","herkes tarafından kabul edilen"
"usul","metod, yol, temel prensipler"
"musadim","çarpışan, vuruşan"
"hikâyat","hikâyeler"
"rivayet","duyulan şeylerin nakledilmesi"
"hayfâ!","ne yazık ki!"
"hak","doğru, gerçek"
"şübeh","şüpheler, tereddütler"
"şükûkât","şekler, şüpheler"
"sebebiyet","sebep olmak"
"vakta ki","ne vakit ki, ne zaman ki"
"İsrailiyat","İsrailoğulları'na ait bilgiler; daha çok Yahudiler'e ait kitaplardan nakledilen, Kur'ân ve hadisin gerçeklerine uymayan, hurafelerle karışık hikâyeler"
"kitap","Kur'ân-ı Kerim"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"îmâât","imâlar, işaretler"
"merci","kaynak, başvurulacak yer"
"mefahim","mefhumlar, kavramlar"
"me'haz","kaynak"
"âyât","âyetler"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"faraza","varsayalım ki"
"mâsadak","bir söz veya hükmü doğrulayan husus, doğrulayıcı bir mânâ"
"efrad","fertler"
"su-i ihtiyar","iradenin kötüye kullanımı; kötü seçim"
"me'haz","kaynak"
"atf-ı nazar","göz atma, dikkatini, bakışını o tarafa çevirme"
"zahirperest","dış görünüşe ehemmiyet veren"
"âyât","âyetler"
"ehâdîs","hadisler"
"hikâyat-ı İsrailiye","İsrailoğullarına ait hikâyeler; daha çok Yahudilere ait kitaplardan nakledilen, Kur'ân ve hadisin getirmiş olduğu ölçülere uymayan hurafelerle karışık bir kısım hikâyeler"
"tatbik","uygulamak"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklama, yorumlama"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklama, yorumlama"
"hadis-i sahih","sahih hadis"
"ahkâm","hükümler, esaslar"
"mensuh","nesh edilmiş; hükmü yürürlükten kaldırılmış"
"kasas","kıssalar, hikâyeler"
"muharrefe","aslı tahrif edilmiş, bozulmuş"
"İncil","Hz İsâ'ya (a.s.) indirilen mukaddes kitap; bk. İncil"
"Tevrat","Hz Mûsâ'ya (a.s.) indirilen mukaddes kitap; bk. Tevrat"
"mâsadak","bir söz veya hükmü doğrulayan husus, doğrulayıcı bir mânâ"
"mâsadak","bir söz veya hükmü doğrulayan husus, doğrulayıcı bir mânâ"
"ikame","yerleştirme, yerine koyma"
"imkânât","mümkün olan şeyler"
"vukuat","meydana gelmiş olaylar; olmuş olanlar"
"vaktâ","ne vakit, ne zaman"
"hikmet-i Yunaniye","Yunan felsefesi"
"Me'mun","bk."
"esâtîr","mitoloji; uydurma hikâyeler, efsâneler"
"hurâfât","hurâfeler, bâtıl inanışlar"
"menba","kaynak"
"hikmet","felsefe"
"müteaffin","bozulmuş, kokuşmuş, çürük"
"safiye","temiz, duru; hâlis"
"efkâr-ı Arab","Arap milletinin fikirleri, düşünceleri"
"tedahül","içine girip dahil olmak, iç içe olmak, içine karışmak"
"efkâr","fikirler, düşünceler"
"tahkik","araştırma, inceleme"
"âb-ı hayat","hayat suyu; dirilik suyu, içene ebedî hayat bağışlayan su"
"kariha-i fıtriye","insanın yaradılışında bulunan doğal zihin kudreti"
"istinbat","bir söz veya bir işten bir mânâ ve hüküm çıkarmak"
"kâbil","kabul etmeye müsait"
"hikmet","felsefe"
"telemmüz","öğrenmek için devam etme, öğrencilik etme"
"tenezzül","seviyesine düşmek, kendisine aykırı düşen bir iş veya durumu kabul etmek; alçalmak, inmek"
"ihtilât-ı A'câm","Arap olmayanların Araplarla birbirine karışması"
"kelâm-ı Mudarî","Arap kabilelerinden Mudar kabilesinin konuştuğu Arapça; Kur'ân-ı Kerim bu lehçe üzerine nâzil olmuştur, en fasih Arapça'dır"
"meleke","tecrübe ve tekrarla ve çok kullanmakla elde edilen beceri"
"fesad","bozulma"
"muhakkikîn-i ulema","gerçekleri araştıran ve delilleriyle bilen âlimler"
"meleke","tecrübe ve tekrarla ve çok kullanmakla elde edilen beceri"
"muhafaza","korumak, saklamak"
"ulûm-u Arabiye","Arap dili ve edebiyatına ilişkin ilimler"
"kavaid","kurallar, prensipler"
"tedvin","bir araya getirerek tertiplemek; aynı konuya ait çalışmaları bir araya toplayıp kitap haline getirmek"
"hikmet","felsefe"
"İsrailiyat","Yahudi ve Hıristiyanların inanç, ahlâk, tarih ve efsaneye dayalı kültüründen İslâma karışmış olan şeyler; daha çok Yahudi kitaplardan nakledilen, Kur'ân ve hadisin getirmiş olduğu ölçülere uymayan hurafelerle karışık bir kısım hikâye ve haberler"
"daire-i İslâmiyet","İslâmiyet dairesi"
"duhul","girme, dahil olma"
"nakkad-ı muhakkikîn-i İslâm","hakikatleri araştırıp bulan, onların iyisini kötüsünden ayıran büyük İslâm âlimleri"
"temyiz","ayırma, ayırt etme"
"tasfiye","arıtma, temizleme, safileştirme"
"teşebbüs","girişmek"
"hayfâ","ne yazık ki!"
"muvaffak","başarılı olmak"
"tefsir-i Kur'ân","Kur'ân tefsiri"
"sarf-ı himmet","gayret gösterme, gayret sarfetme"
"ehl-i zahir","âyet ve hadislerin sadece lâfızlarına, şekil mânâlarına göre tefsir yapıp hüküm veren âlimler"
"nakliyat","nakiller, bir bilgiyi Kur'ân-ı Kerim ve sünnet gibi kaynaklara dayanarak aktarma"
"İsrailiyat","Yahudi ve Hıristiyanların inanç, ahlâk, tarih ve efsaneye dayalı kültüründen İslâma karışmış olan şeyler; daha çok Yahudi kitaplardan nakledilen, Kur'ân ve hadisin getirmiş olduğu ölçülere uymayan hurafelerle karışık bir kısım hikâye ve haberler"
"tatbik","uygulama"
"hikmet-i mezbure","yukarıda bahsi geçen felsefe; Yunan felsefesi"
"tevfik","bağdaştırmak, uydurmak"
"mâkul","akla ve mantığa uygun olan"
"menkul","nakledilen, anlatılan"
"müştemil","içine alan, kapsayan"
"Hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"kitap","Kur'ân-ı Kerim"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"nakliyat-ı sâdıka","hadislerin Peygamber Efendimizden (a.s.m.) doğru ve sağlam kanallarla aktarılması"
"muharref","aslı tahrif edilmiş, bozulmuş"
"İsrailiyat","Yahudi ve Hıristiyanların inanç, ahlâk, tarih ve efsaneye dayalı kültüründen İslâma karışmış olan şeyler; daha çok Yahudi kitaplardan nakledilen, Kur'ân ve hadisin getirmiş olduğu ölçülere uymayan hurafelerle karışık bir kısım hikâye ve haberler"
"mutabakat","uygunluk"
"istinbat","bir söz veya bir işten gizli bir mânâ ve hüküm çıkarmak, içtihad etmek"
"hakikî","asıl, gerçek, doğru"
"akliyat","akılla bilinen şeyler, akıl ile araştrılıp bulunabilen hususlar"
"mevhum","gerçekte olmadığı halde var sayılan"
"mümevveh","sahte; görünüşte doğru gibi olup, gerçekte yanlış olan"
"hikmet","felsefe (Yunan felsefesi)"
"müşabehet","benzerlik"
"muvafakat","uygunluk, uyuşma"
"tevehhüm","olmayan bir şeyi var diye kabul etmek"
"mutabakat","uygunluk"
"müşabehet","benzerlik"
"kitap","Kur'ân-ı Kerim"
"sünnet","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"tefsir","mânâ bakımından açıklama, yorum"
"beyan","açıklama, anlatım"
"Kellâ, sümme kellâ!","asla, asla öyle değil!"
"Kitab-ı Mu'cizü'l-Beyân","açıklamalarıyla benzerini yapmaktan akılları aciz bırakan, şan ve şerefi yüce olan kitap; Kur'ân-ı Kerim"
"misdak","doğrulayıcı delil, ölçüt, kriter"
"i'câz","mu'cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"Müfessir","Kur'ân-ı Kerimi mânâ bakımından tefsir eden, yorumlayan"
"ecza","bölümler, kısımlar"
"Sadef","sedef; inci kabuğu"
"dürr","inci tanesi"
"meder","çakıl taşı"
"Faraza","varsayalım ki"
