"hüccet","kesin kanıt, delil"
"iman-ı billâh","Allah'a iman"
"rükn","esas, şart"
"küllî","büyük, kapsamlı"
"burhan","mantıkî delil, kanıt"
"burhan","mantıkî delil, kanıt"
"Hâlık","herşeyi var eden, yaratıcı Allah"
"muallim","öğretmen"
"lisan-ı mahsus","özel dil"
"mütemadiyen","sürekli olarak"
"Hâlık","herşeyi var eden, yaratıcı Allah"
"Muallim","öğretmen"
"mizan","ölçü, terazi"
"hayattar","canlı, hayat sahibi"
"tiryak","derman, güçlü ilâç"
"gayet","son derece"
"maharet","beceri, hüner"
"kimyager","kimyacı"
"hakîm","hikmetle iş yapan; herşeyi belirli maksat ve gayelere uygun ve tam yerli yerinde yapan"
"küre-i arz","yerküre, dünya"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"zîhayat","canlı, hayat sahibi"
"tiryak","derman, güçlü ilâç"
"cihet","taraf, yön"
"ziyade","çok, fazla"
"nisbetinde","ölçüsünde"
"fenn-i tıb","tıp ilmi"
"mikyas","ölçü"
"küre-i arz","yerküre, dünya"
"eczahane-i kübra","en büyük eczane"
"Hakîm-i Zülcelâl","hikmetle iş yapan; herşeyi belirli maksat ve gayelere uygun ve tam yerli yerinde yapan"
"maharet","beceri, hüner"
"küre-i arz","yerküre, dünya"
"seyyar","gezen, dolaşan"
"makine-i Rabbâniye","herşeyin Rabbi olan Allah'ın makinesi"
"fenn-i makine","makine bilimi, mühendisliği"
"mikyas","ölçü"
"küre-i arz","yerküre, dünya"
"gayet","son derece"
"erzak","rızıklar"
"celb","kendine çekmek"
"muntazaman","düzenli olarak"
"istif","yığma, biriktirme"
"ihzar","hazırlamak"
"iaşe","besleme, yedirip içirme"
"fevkalâde","olağanüstü"
"iaşe","besleme, yedirip içirme"
"erzak","rızıklar"
"mâlik","sahip"
"muntazaman","düzenli olarak"
"erzak","rızıklar"
"taife","grup, topluluk"
"taam","gıda, yiyecek"
"erzak","rızıklar"
"biçare","çaresiz"
"zîhayat","canlı, hayat sahibi"
"küre-i arz","yerküre, dünya"
"Rahmânî","rahmet ve merhameti sonsuz olan Allah tarafından gönderilen"
"iaşe","rızık, gıda"
"sefine-i Sübhâniye","her türlü kusur ve eksiklikten uzak olan Allah'ın bir gemi gibi yaratarak uzayda gezdirdiği dünya"
"cihazat","donanımlar; cihazlar, âletler"
"dükkân-ı Rabbânî","herşeyin Rabbi olan Allah'ın bir dükkân gibi düzenleyerek bütün ihtiyaç maddelerimizi depoladığı yeryüzü"
"fenn-i iaşe","gıda bilimi, gıda mühendisliği"
"mikyas","ölçü"
"kat'iyet","kesinlik"
"küre-i arz","yerküre, dünya"
"Mutasarrıf","sonsuz tasarruf hakkı olan, mülkünde dilediği gibi tasarruf eden, her işi kendi istek ve kurallarına göre idare eden Allah"
"Müdebbir","idare eden, yöneten ve ilmiyle herşeyin sonunu görüp, ona göre hikmetle iş yapan Allah"
"erzak","rızıklar"
"istimal","kullanmak"
"talimat","bildiriler, emirler"
"terhisat","göreve son vermeler"
"mu'cizekâr","mu'cize gösteren"
"erzak","rızıklar"
"esliha","silâhlar"
"cihazat","donanımlar; cihazlar, âletler"
"acip","hayret verici, şaşırtıcı"
"ordugâh","karargâh, ordunun bulunduğu yer"
"bedahet","apaçıklık"
"takdirkârâne","takdir ederek"
"zemin","yer"
"ordugâh","karargâh, ordunun bulunduğu yer"
"ordu-yu Sübhânî","her türlü kusur ve noksanlıktan uzak olan Cenâb-ı Allah'ın ordusu, mahlukatı"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"nev'i","çeşit, tür"
"erzak","rızıklar"
"esliha","silâhlar"
"talim","eğitim"
"terhis","göreve son verme"
"gayet","son derece"
"muntazam","düzenli, intizamlı"
"kumandan-ı âzam","her yere ve herşeye hükmeden en büyük kumandan"
"küre-i arz","yerküre, dünya"
"ordugâh","karargâh, ordunun bulunduğu yer"
"mezkûr","anılan, sözü geçen"
"ordugâh","karargâh, ordunun bulunduğu yer"
"fenn-i askerî","askerlik ilmi"
"mikyas","ölçü"
"küre-i arz","yerküre, dünya"
"Hâkim","herşeyi hükmü altında tutup idare eden ve yargılayan ve herşeye galip olan Allah"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"Müdebbir","idare eden, yöneten ve ilmiyle herşeyin sonunu görüp, ona göre hikmetle iş yapan Allah"
"Kumandan-ı Akdes","bütün varlıkları emri altında tutan ve her türlü eksiklikten ve âcizlikten yüce olan Allah"
"takdis","Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"tahmid","Allah'ı övme ve Ona şükürlerini sunma"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"şeksiz","kuşkusuz, şüphesiz"
"bedahet","apaçıklık"
"seyyar","gezen, dolaşan"
"iştial","yanma, tutuşma"
"mu'cizekâr","mu'cize gösteren"
"fevkalâde","olağanüstü"
"kudret","güç ve iktidar"
"kozmoğrafya","astronomi, gök bilimi"
"küre-i arz","yer küre, dünya"
"intizam","disiplin, düzen"
"kozmoğrafya","astronomi, gök bilimi"
"küre-i arz","yer küre, dünya"
"ziyade","çok, fazla"
"ziyade","çok, fazla"
"misafirhane-i Rahmâniye","Allah'ın sonsuz rahmetiyle kulları için bir konak gibi hazırladığı dünya"
"küre-i arz","yer küre, dünya"
"arz","dünya"
"ulvî","yüce, yüksek"
"nihayetsiz","sınırsız, sonsuz"
"kudret","güç ve iktidar"
"kâinat","evren, yaratılan herşey"
"şehr-i muhteşem","muhteşem şehir"
"misâl","örnek, benzetme"
"fenn-i elektrik","elektrik bilimi"
"mikyas","ölçü"
"meşher-i âzam-ı kâinat","büyük kâinat sergisi"
"Sultan","hükümdâr, yönetici; Allah"
"Münevvir","herşeyi maddî ve mânevî nurlandıran, sonsuz nur sahibi Allah"
"Müdebbir","idare eden, ilmiyle herşeyin sonunu görüp ona göre hikmetle iş yapan Allah"
"Sâni","herşeyi mükemmel bir san'atla yaratan Allah"
"nuranî","nurlu, parlak"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"takdisat","kutsamalar, Allah'ı her türlü eksiklik ve çirkinlikten yüce tutmalar"
"perestiş","sevdirmek"
"sûre-i Kur'âniye","Kur'ân'ın sûresi"
"Gayet","son derece"
"mânidar","anlamlı"
"teyid","desteklemek"
"müellif","telif eden, yazan"
"fevkalâde","olağanüstü"
"iktidar","güç, kudret"
"acîp","şaşırtıcı, hayret verici"
"mecmua","kitap, dergi"
"şeksiz","kuşkusuz, şüphesiz"
"kâtip","yazan, yazıcı"
"musannif","sınıflandıran, düzenleyen; daha önce yazılmış bir eseri derleyip toplayan, sınıflandıran"
"kemâlât","faziletler, iyilikler, mükemmel özellikler"
"hüner","beceri, ustalık"
"Mâşâallah","Allah dilemiş ve ne güzel yaratmış"
"bârekâllah","Allah ne mübarek yaratmış, ne kadar hayırlı ve mübarek kılmış"
"kâinat","evren, yaratılan herşey"
"kitab-ı kebîr","büyük kitap"
"zemin","yer"
"nebatî","bitkisel"
"hayvanî","hayvansal"
"taife","grup, topluluk"
"muntazam","düzenli, intizamlı"
"kaside","övgü şiiri"
"fihriste","içindekiler, program"
"nihayetsiz","sınırsız, sonsuz"
"mânidar","mânâlı, anlamlı"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"mecmua-i kâinat","kâinat kitabı"
"mücessem","cisimleşmiş, maddi yapısı olan"
"Kur'ân-ı ekber-i âlem","bir Kur'ân gibi olan büyük kâinat kitabı"
"mezkûr","anılan, sözü geçen"
"misal","benzer, örnek"
"mânidar","mânâlı, anlamlı"
"fenn-i hikmetü'l-eşya","felsefe ilmi; varlıkların hikmetlerini inceleyen ilim"
"bilfiil","fiilen, gerçekte"
"mübaşeret","temas etme, meşgul olma"
"fenn-i kıraat","okuma ilmi"
"fenn-i kitabet","yazma, hat sanatı"
"mikyas","ölçü"
"kitab-ı kâinat","kâinat kitabı, evren"
"Nakkâş","herşeyi san'atlı bir şekilde nakış nakış işleyen Allah"
"Kâtib","bütün varlıkları bir kitap yazar gibi, mükemmel bir şekilde yaratan Allah"
"hadsiz","sayısız, sınırsız"
"kemâlât","faziletler, iyilikler, mükemmel özellikler"
"Allahu Ekber","Allah en büyüktür"
"Sübhânallah","Allah her türlü eksiklikten sonsuz derecede yücedir"
"takdis","Allah'ı her türlü eksiklik ve çirkinlikten yüce tutma"
"Elhamdülillâh","ezelden ebede her türlü hamd ve övgü Allah'a mahsustur"
"senâ","övme, methetme"
"fünûn","fenler, bilimler"
"mikyas","ölçü"
"hususi","özel"
"nazar","bakış, dikkat"
"kâinat","evren, yaratılan herşey"
"Hâlık-ı Zülcelâl","sonsuz yücelik ve haşmet sahibi ve herşeyi yaratan Allah"
"esmâ","Allah'ın isimleri"
"kemâlât","faziletler, iyilikler, mükemmel özellikler"
"burhan-ı vahdâniyet","Allah'ın birliğine ait delil"
"mezkûr","anılan, sözü geçen"
"hüccet","kesin delil"
"Kur'ân-ı Mucizü'l-Beyan","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur'ân"
"ziyade","çok, fazla"
"tasdik","doğrulamak, onaylamak"
"Hadsiz","sayısız, sınırsız"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"ayn-ı hakikat","gerçeğin ta kendisi"
"elem","acı, keder"
"müteellim","acı çeken"
"nev'î","çeşit, tür"
"mütelezziz","lezzet alan, lezzetlenen"
"zîhayat","canlı, hayat sahibi"
"gayet","son derece"
"acz","acizlik, güçsüzlük"
"hadsiz","sınırsız"
"nihayetsiz","sonsuz"
"fakr","fakirlik, ihtiyaç hâli"
"hadsiz","sınırsız"
"zâhirî","açık, görünürde"
"bâtınî","iç, görünmeyen"
"mütemadiyen","sürekli olarak"
"zevâl","geçip gitme, kaybolma"
"firak","ayrılık"
"biçare","çaresiz"
"mahlûk","yaratık"
"ubudiyet","Allah'a kulluk"
"Padişah-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi Padişah, Allah"
"intisap","mensup olmak, bağlanmak"
"nokta-i istinat","dayanak noktası"
"hâcât","ihtiyaçlar"
"medar","dayanak noktası, eksen"
"nokta-i istimdat","medet, yardım isteme noktası"
"mensup","bağlı"
"iftihar","övünmek"
"nihayetsiz","sonsuz"
"Kadîr","herşeye gücü yeten, herşeyi yapabilen, sonsuz güç ve kudret sahibi Allah"
"Rahîm","rahmeti herşeyi kuşatan, sonsuz merhamet ve şefkat sahibi olan Allah"
"intisap","mensup olmak, bağlanmak"
"ubudiyet","Allah'a kulluk"
"ecel","ölüm vakti"
"terhis","göreve son verme, dünya görevinin sona ermesi, ölüm"
"tezkere","belge"
"minnettar","şükran duyma"
"müteşekkirâne","teşekkür ederek"
"iftihar","övünmek"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"mahpus","hapsedilmiş"
"bahtiyar","talihli, mutlu"
"bedbaht","kötü bahtlı, talihsiz"
"bahtiyar","talihli, mutlu"
"mazlum","zulme uğramış"
"bedbaht","kötü bahtlı, talihsiz"
"terhis","göreve son verme, dünya görevinin sona ermesi, ölüm"
"saadet","mutluluk"
"idam-ı ebedî","dirilmemek üzere sonsuz yok oluş"
"mahkûm","hüküm giyen, hükmedilen"
"Lâ ilâhe illâllah","Allah'tan başka ilâh yoktur"
"sürur","mutluluk, sevinç"
"teslim-i ruh","ruhunu teslim etme, ölme"
"Denizli hapsi","Bediüzzaman'ın 1943 yılının sonlarından 1944 yılının Haziran ayına kadar tutuklu olarak kaldığı dönem; bk. Denizli"
"Kastamonu","bk. Kastamonu"
"Hâlık","herşeyi yaratan Allah"
"sâbık","önceki, geçmiş"
"fünun","fenler, bilimler"
"mahpus","hapsedilmiş"
"kanaat-i imaniye","imanî kanaat, tatmin"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"iştiyak","arzu, istek"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"nefs","insanı kötülüğe, geçici zevk ve isteklere sevk eden kuvvet"
"Denizli hapsi","Bediüzzaman'ın 1943 yılının sonlarından 1944 yılının Haziran ayına kadar tutuklu olarak kaldığı dönem; bk. Denizli"
"şakirt","öğrenci"
"sabıkan","bundan önce"
"arz","dünya"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"rükn","esas, şart"
"hülâsa","kısaca, özet"
"beyan","açıklama"
"hülâsa","kısaca, özet"
"Hâlık","herşeyi yaratan Allah"
"arz","dünya"
"semâvât","gökler"
"Hâlık","herşeyi yaratan Allah"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"sair","diğer, başka"
"mukaddes kitaplar","kutsal kitaplar; dört büyük"
"kitap","Tevrat, Zebur, İncil ve Kur'ân-ı Kerim"
"melâike","melekler"
"kâinat","evren, yaratılan herşey"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"ferman","buyruk, emir"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"ferman","buyurma"
"kat'î","kesin"
"hakikat","doğru, gerçek"
"izah","açıklamak"
"iktifaen","yetinerek, yeterli görerek"
"gayet","son derece"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"mükâfat","ödül verme"
"mücâzât","ceza verme"
"rububiyet-i mutlaka","sınırsız rablık, Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"mertebe","derece"
"saltanat-ı sermediye","sonsuz saltanat"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"intisap","bağlanma, mensup olma"
"tâat","itaat, emir ve söz dinleme, emre uyma"
"mükâfat","ödül verme"
"izzet","üstünlük, yücelik"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"inkâr","kabul etmemek, reddetmek"
"mücâzât","ceza verme"
"rahmet","İlâhî şefkat, merhamet"
"cemâl","sonsuz güzellik"
"izzet","üstünlük, yücelik"
"celâl","büyüklük, haşmet"
"Rabbü'l-Âlemîn","bütün âlemlerin Rabbi olan Allah"
"Sultanü'd-Deyyân","mükâfat ve cezayı hakkıyla veren sultan; Allah"
"zemin","yer"
"umumî","genel, herkese ait"
"rahmet","İlâhî şefkat, merhamet"
"ihatalı","kuşatıcı, kapsamlı"
"şefkat","acıma, merhamet"
"kerem","cömertlik, ikram, yardım"
"rahmet","İlâhî şefkat, merhamet"
"umum","bütün"
"nebat","bitki"
"hûri","Cennet kızı"
"batman","eskiden kullanılan ve 8 kiloluk ağırlığa karşılık gelen bir ölçü birimi"
"taam","gıda, yiyecek"
"ihtiyat","yedek"
"zahîre","azık"
"rahmet","İlâhî şefkat, merhamet"
"şefkat","acıma, merhamet"
"nâzeninâne","nazikçesine"
"minnettar","memnuniyet duyan"
"perestişkâr","tapan, ibadet eden"
"idam","yok etmek"
"rahmet","İlâhî şefkat, merhamet"
"mazhar","eriştirmek"
"hayat-ı dünyeviye","dünya hayatı"
"terhis","göreve son verme"
"Rahîm","rahmetinin çok özel tecellîleri olan, sonsuz şefkat ve merhamet sahibi Allah"
"Kerîm","sınırsız cömertlik ve ikram sahibi olan Allah"
"El-Cennetü hakkun","Cennet haktır, gerçektir"
"umum","bütün"
"mahlûk","yaratık"
"zemin","yer"
"hikmet","fayda, gaye; bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"akl-ı beşer","insan aklı"
"fevkinde","üstünde"
"cihazat","cihazlar, âletler"
"hikmet","fayda, gaye; bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"kuvve-i hafıza","hafıza duygusu, bellek"
"tarihçe-i hayat","hayat hikâyesi, biyografi"
"hadsiz","sayısız, sınırsız"
"hâdisât","hâdiseler, olaylar"
"haşir","insanların öldükten sonra âhirette diriltilerek tekrar Allah'ın huzurunda toplanması"
"muhakeme","değerlendirme, yargılama"
"neşir","yayma, yayılma"
"defter-i a'mâl","insanın iyi ve kötü işlerinin kaydedildiği defter"
"dimağ","akıl, bilinç, beyin"
"ezelî","başlangıcı olmayan, sonsuz"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"masnuat","san'at eseri varlıklar"
"gayet","son derece"
"mizan","ölçü"
"âzâ","azalar, organlar"
"simurg","efsanevî zümrüd-ü anka kuşu"
"nebat","bitki"
"tenasüp","uygunluk, uyum"
"muvazene","denge, tartma"
"intizam","düzen, tertip"
"cemâl","güzellik"
"masnuat","san'at eseri varlıklar"
"hüsn-ü san'at","san'atın güzelliği"
"zîhayat","canlı, hayat sahibi"
"hukuk-u hayat","hayat hakkı"
"kemâl-i mizan","mükemmel ve kusursuz bir ölçü"
"fenalık","kötülük"
"Âdem","Cenâb-ı Hakkın yarattığı ilk insan ve insanlara gönderdiği ilk peygamber; bk. Âdem (a.s.)"
"tâği","azgın, zulmeden"
"ihsas","hissettirmek"
"adalet-i sermediye","sonsuz, daimî adalet"
"hikmet-i ezeliye","Allah'ın ezelî hikmeti, herşeyi yerli yerinde ve bir gaye ve faydaya yönelik yapması"
"adalet-i sermediye","sonsuz, daimî adalet"
"âh","inleme"
"mazlum","zulme uğramış"
"dehşetli","korkunç, ürküntü"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"vech","şekil, yön"
"Hakîm","hikmet sahibi; herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"Hakem","her şeyi gayelerine adaletle sevk eden Allah"
"Adl","her hak sahibine hakkını veren, sonsuz adalet sahibi olan Allah"
"Âdil","sonsuz adalet sahibi, herşeye hakkını veren Allah"
"kat'î","kesin bir şekilde"
"zîhayat","canlı, hayat sahibi"
"mahlûk","yaratık"
"iktidar","güç, kudret"
"hâcât","ihtiyaçlar"
"fıtrî","doğal, yaratılıştan gelen"
"matlap","istek"
"nevi","tür"
"istidad-ı fıtrî","doğal yetenek, kabiliyet"
"ihtiyac-ı zarurî","yaratılıştan gelen zorunlu ihtiyaç"
"gayet","son derece"
"rahîm","özel şefkat ve merhamet sahibi"
"dest-i gaybî","görünmeyen el"
"ihtiyarî","isteğe ve tercihe bağlı, iradeyle yapılan"
"daavât-ı insaniye","insanların duaları"
"hususan","bilhassa, özellikle"
"havas","seçkinler sınıfı, bilginler"
"nebî","peygamber"
"hilâf-ı âdet","kuraldışı olarak"
"makbul","kabul gören, geçerli"
"kat'î","kesin bir şekilde"
"âh","inleme"
"Semî'","herşeyi duyan ve işiten Allah"
"Mücîb","bütün dualara, isteklere cevap veren Allah"
"zîhayat","canlı, hayat sahibi"
"ehemmiyetli","önemli"
"nev-i insan","insan türü, insanlık"
"ehemmiyetli","önemli"
"umumî","genel, herkese ait"
"umum","bütün"
"kâinat","evren, yaratılan herşey"
"umum","bütün"
"esmâ","Allah'ın isimleri"
"sıfât-ı İlâhiye","Allah'ın sıfatları, vasıfları, nitelikleri"
"alâkadar","alakalı, ilgili"
"beka-i uhreviye","âhiretteki devamlılık, kalıcılık"
"nev-i insan","insan türü, insanlık"
"âmin","Allah'ım kabul eyle"
"âmin","Allah'ım kabul eyle"
"ferd-i mütedeyyin","dindar şahıs"
"salâvat","Peygamberimize rahmet ve esenlik dileme"
"âmin","Allah'ım kabul eyle"
"âmin","Allah'ım kabul eyle"
"mahlûkat","yaratılmışlar"
"iştirak","katılmak"
"saadet-i ebediye","sonsuz mutluluk"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"haşr","insanların öldükten sonra tekrar diriltilip Allah'ın huzurunda toplanması"
"hadsiz","sınırsız"
"esbâb-ı mûcibe","gerektirici sebepler"
"vücud","varlık"
"icad","var etme, vücuda getirme"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"icad","var etme, vücuda getirme"
"kâfi","yeterli"
"Mücîb","bütün dualara, isteklere cevap veren Allah"
"Semî'","herşeyi duyan ve işiten Allah"
"Rahîm","rahmetinin çok özel tecellîleri olan, sonsuz şefkat ve merhamet sahibi Allah"
"bedahet","açıklık, aşikâr olma"
"zemin","yer"
"tebeddül","değişme"
"küllî","bütün fertleri içine alan; tür, cins; kapsamlı varlık"
"Mutasarrıf","sonsuz tasarruf hakkı olan, mülkünde dilediği gibi tasarruf eden, her işi kendi istek ve kurallarına göre idare eden Allah"
"gayet","son derece"
"intizam","disiplin, düzen"
"küre-i arz","yerküre, dünya"
"intizam","disiplin, düzen"
"azamet","büyüklük"
"suhulet","kolaylık"
"mîzan","ölçü, tartı"
"ziynet","süs"
"zemin","yer"
"haşir ve neşr","öldükten sonra âhirette tekrar diriltilerek muhakeme için Allah'ın huzurunda toplanma ve tekrar dağılıp yayılma"
"nümune","örnek, misal"
"misal","benzer, örnek"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"taife","grup, topluluk"
"iltibassız","karıştırmadan"
"sehivsiz","yanılmaksızın"
"muntazam","düzenli, intizamlı"
