"kelime","anlam"
"Ezel ve Ebed Sultanı","varlığının başlangıcı ve sonu olmayan kudret ve hakimiyet sahibi Allah"
"intisab","bağlanma"
"kâinat","evren, yaratılmış herşey"
"nazdar","nazlı"
"mahlûkat","yaratılmışlar, varlıklar"
"kâinat","evren, yaratılmış herşey"
"cemaat-i kübrâ","çok büyük cemaat, topluluk"
"cemiyet-i uzmâ","çok büyük cemiyet, topluluk"
"ibâdât","ibadetler"
"istiânât","yardım dilemeler"
"takdim","sunmak"
"istikbal","gelecek"
"saadet-i ebediye","sonsuz mutluluk"
"nuranî","nurlu, aydınlık"
"sırat-ı müstakim","dinin belirlediği dosdoğru yol"
"hidayeti istemek","doğru yola ermeyi istemek"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"huşyar","uyanık"
"nefer","asker, er"
"misillü","gibi"
"musahhar","boyun eğmiş"
"misafirhane-i âlem","dünya misafirhanesi"
"hizmetkâr","hizmetçi"
"Zât-ı Zülcelâl","sonsuz yücelik ve haşmet sahibi Zât, Allah"
"kibriyâ","azamet, büyüklük"
"Allahu ekber","Allah en büyüktür"
"rukûa varmak","namazda eğilmek"
"mahlûkat","yaratılmışlar"
"secde-i kübrâ","en büyük secde"
"mahlûkat","yaratılmışlar"
"envâ-ı mevcudat","varlıkların çeşitleri, türleri"
"arz","yeryüzü, dünya"
"muntazam","düzenli"
"muti","emre uyan, itaatkâr"
"nefer","asker, er"
"vazife-i ubûdiyet-i dünyeviye","dünyadaki kulluk görevi"
"terhis","vazifeye son verme, salıverilme"
"âlem-i gayb","görünmeyen âlem"
"intizam","düzenlilik"
"zevâl","batış, kayboluş"
"gurub","batma"
"Allahu ekber","Allah en büyüktür"
"secde","yere kapanmak"
"sayha-i ihyâ ve ikaz","hayat veren ve uyaran sesleniş"
"mislen","benzer şekilde"
"haşr","Allah'ın huzurunda, Onun emrine hazır şekilde el bağlamak"
"kıyam","ayağa kalkmak"
"kemerbeste-i hizmet-i Mevlâ","Allah'ın huzurunda, Onun emrine hazır şekilde el bağlamak"
"iktidaen","uyarak"
"Rahmân-ı Zülkemâl","sonsuz mükemmellik ve merhamet sahibi olan Allah"
"Rahîm-i Zülcemâl","sonsuz güzellik sahibi ve rahmeti sınırsız olan Allah"
"bârgâh-ı huzur","Allah'ın huzuru, yüce katı"
"hayret-âlûd","hayret verici"
"muhabbet","sevgi"
"beka-âlûd","sonsuzluk sırrından pay almış"
"mahviyet","alçakgönüllülük"
"izzet-âlûd","şeref ve yücelikle karışık"
"tezellül","kendini alçak tutmak"
"Allahu ekber","Allah en büyüktür"
"sücuda gitmek","namazda yere ka-panmak"
"mirac","Allah'ın huzuruna yükselme"
"işâ","yatsı"
"aziz","yüce, şerefli, değerli"
"leziz","lezzetli"
"mâkul","akla uygun"
"münasip","uygun"
"ubûdiyet","kulluk"
"hakikat","gerçek"
"inkılâb-ı azîm","çok büyük değişim"
"işârât","işaretler"
"icraat-ı cesîme-i Rabbâniye","Allah'ın çok büyük ve kapsamlı işi, icraatı"
"emârât","belirtiler, işaretler"
"in'âmât-ı külliye-i İlâhiye","Allah'ın yarattığı varlıklara sunduğu hadsiz nimetler"
"alâmât","alâmetler, işaretler"
"zimmet","borç, sorumluluk"
"tahsis","ait kılma"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
